CALLS, ,PUTS
Chart,OI,Chng in OI,Volume,IV,LTP,Net Chng,BidQty,BidPrice,AskPrice,AskQty,Strike Price,BidQty,BidPrice,AskPrice,AskQty,Net Chng,LTP,IV,Volume,Chng in OI,OI,Chart
,-,-,-,-,"
							
							-
							
							",-," 4,950"," 1,948.40"," 2,539.20"," 1,200",9650.00," 14,475", 0.05, 0.20," 4,950", -4.85,"

 0.05
",-," 1,735"," -10,875"," 73,950",
,-,-,-,-,"
							
							-
							
							",-," 4,950"," 1,901.40"," 2,399.80"," 4,950",9700.00," 6,675", 0.05, 0.10, 150, -5.85,"

 0.10
",-, 987," 5,625"," 40,425",
,-,-,-,-,"
							
							-
							
							",-," 4,950"," 1,844.80"," 2,403.55"," 1,200",9750.00,-,-, 0.55," 4,575", -4.80,"

 1.80
",-, 3, 75," 2,325",
,-,-,-,-,"
							
							-
							
							",-," 4,950"," 1,816.40"," 2,299.75"," 1,200",9800.00," 3,000", 0.10, 0.20," 2,925", -7.60,"

 0.20
",-," 1,671"," -3,150"," 39,225",
,-,-,-,-,"
							
							-
							
							",-," 4,950"," 1,771.70"," 2,296.20"," 1,200",9850.00,-,-, 4.20," 3,675", -3.00,"

 5.00
",-, 1, 75," 1,650",
,-,-,-,-,"
							
							-
							
							",-," 4,950"," 1,727.60"," 2,199.90"," 2,025",9900.00, 675, 0.10, 0.20," 4,500", -9.45,"

 0.15
",-," 1,826"," -51,825"," 46,725",
,-,-,-,-,"
							
							-
							
							",-," 4,950"," 1,668.00"," 2,178.65"," 4,950",9950.00," 6,900", 0.10, 0.30," 4,500", -4.70,"

 0.30
",-," 11,424"," 12,600"," 12,900",
,-,-,-,-,"
							
							-
							
							",-," 4,950"," 1,601.40"," 2,099.80"," 4,950",10000.00," 71,775", 0.05, 0.10," 3,000", -11.45,"

 0.10
",-," 10,552"," -136,050"," 364,200",
,-,-,-,-,"
							
							-
							
							",-," 4,950"," 1,579.30"," 1,964.35"," 4,950",10050.00," 4,575", 0.05, 0.75, 75, -0.40,"

 0.05
",-, 249," 8,550"," 8,550",
,-,-,-,-,"
							
							-
							
							",-," 4,950"," 1,501.60"," 1,999.80"," 4,950",10100.00,-,-, 10.70," 58,200",-,"
							
								-
							
							
							
							",-,-,-," 21,225",
,-,-,-,-,"
							
							-
							
							",-," 4,950"," 1,491.30"," 1,817.95"," 4,950",10150.00," 4,500", 0.05, 0.45, 75, -0.50,"

 0.35
",-, 60," 4,500"," 4,500",
, 525,-, 9,-,"
 1,591.55
", 14.55," 4,950"," 1,470.15"," 1,563.65", 75,10200.00, 525, 0.15, 0.25," 3,975", -14.50,"

 0.30
",-," 3,159"," -30,150"," 80,325",
,-,-,-,-,"
							
							-
							
							",-," 4,950"," 1,313.35"," 1,724.90"," 4,950",10250.00," 18,000", 0.05, 0.65, 75,-,"
							
								-
							
							
							
							",-,-,-,-,
,-,-,-,-,"
							
							-
							
							",-," 4,950"," 1,250.15"," 1,799.80"," 4,950",10300.00," 20,400", 0.05, 0.10," 1,725", -16.45,"

 0.10
",-," 1,337"," -21,000"," 48,225",
,-,-,-,-,"
							
							-
							
							",-," 4,950"," 1,314.60"," 1,589.30"," 4,950",10350.00," 22,650", 0.05, 0.85, 150, -2.75,"

 0.30
",-, 33, 900, 975,
,-,-,-,-,"
							
							-
							
							",-," 4,950"," 1,201.10"," 1,699.80"," 4,950",10400.00," 2,175", 0.10, 0.20, 975, -19.95,"

 0.10
",-," 3,327"," -12,975"," 75,000",
,-,-,-,-,"
							
							-
							
							",-," 4,950"," 1,148.90"," 1,480.95"," 4,950",10450.00," 27,000", 0.05, 0.60, 600,-,"
							
								-
							
							
							
							",-,-,-,-,
, 75,-,-,-,"
							
							-
							
							",-," 4,950"," 1,099.20"," 1,599.80"," 4,950",10500.00," 1,350", 0.15, 0.20," 3,750", -22.90,"

 0.15
",-," 20,662"," -235,500"," 601,200",
,-, -750, 10,-,"
 1,260.15
", 60.15, 75," 1,200.15"," 1,227.60"," 4,950",10550.00," 4,500", 0.10, 0.95, 750, -6.55,"

 0.15
",-, 48, 750, 750,
,-,-,-,-,"
							
							-
							
							",-," 4,950"," 1,109.75"," 1,173.25"," 4,950",10600.00," 1,200", 0.15, 0.20," 1,050", -24.70,"

 0.20
",-," 5,192"," -38,325"," 115,275",
,-,-,-,-,"
							
							-
							
							",-," 4,950"," 1,072.05"," 1,135.50"," 4,950",10650.00,-,-, 5.00," 6,675",-,"
							
								-
							
							
							
							",-,-,-," 3,525",
, 150, -75, 3,-,"
 1,139.60
", 122.35, 75," 1,050.40"," 1,070.25", 75,10700.00, 600, 0.25, 0.30," 4,050", -28.70,"

 0.25
",-," 12,472"," -95,625"," 165,300",
, 150,-,-,-,"
							
							-
							
							",-," 4,950", 977.40," 1,040.85"," 4,950",10750.00, 150, 0.10, 0.90," 4,500", -31.95,"

 0.55
",-, 40, -600," 1,650",
," 1,350", -300, 9,-,"
 931.75
", -83.30, 75, 950.90, 962.90, 75,10800.00," 2,475", 0.30, 0.35," 1,050", -33.95,"

 0.30
",-," 16,384"," -21,525"," 268,350",
,-,-,-,-,"
							
							-
							
							",-," 4,950", 873.70, 937.15," 4,950",10850.00, 525, 0.20, 0.30, 75, -36.85,"

 0.20
",-, 184, 525," 8,550",
, 525, -225, 6,-,"
 881.80
", -37.20, 75, 850.40, 863.20, 75,10900.00, 75, 0.25, 0.35, 600, -40.05,"

 0.35
",-," 13,174"," -63,450"," 106,650",
, 150,-, 1,-,"
 1,010.65
", 239.55, 75, 800.35, 814.45, 75,10950.00, 150, 0.30, 1.00, 75, -42.85,"

 0.50
",-, 238," -2,550"," 8,475",
," 4,875"," -4,350", 254,-,"
 774.05
", -42.45, 450, 751.55, 760.00, 150,11000.00," 4,200", 0.35, 0.50," 2,025", -47.75,"

 0.45
",-," 73,139"," -192,375"," 871,650",
, 675, -750, 30,-,"
 711.90
", -67.75, 150, 672.55, 713.55, 75,11050.00, 225, 0.20, 0.75, 150, -52.25,"

 0.15
",-, 748, -300," 11,775",
," 2,700"," -3,750", 177,-,"
 667.45
", -53.05, 225, 622.20, 663.65, 75,11100.00," 2,475", 0.50, 0.60," 1,425", -55.45,"

 0.55
",-," 25,471"," -60,225"," 159,225",
," 1,275"," -1,125", 47,-,"
 619.25
", -68.25," 4,950", 571.40, 617.00, 75,11150.00," 4,950", 0.30, 1.00, 75, -61.55,"

 0.85
",-," 1,071"," 6,900"," 17,025",
