CALLS, ,PUTS
Chart,OI,Chng in OI,Volume,IV,LTP,Net Chng,BidQty,BidPrice,AskPrice,AskQty,Strike Price,BidQty,BidPrice,AskPrice,AskQty,Net Chng,LTP,IV,Volume,Chng in OI,OI,Chart
,-,-,-,-,"
							
							-
							
							",-," 4,950"," 1,948.40"," 2,539.25"," 4,950",9650.00," 12,450", 0.10, 0.15," 1,800", -4.80,"

 0.10
",-," 1,476", 900," 85,725",
,-,-,-,-,"
							
							-
							
							",-," 4,950"," 2,035.05"," 2,483.30"," 4,950",9700.00," 12,750", 0.10, 0.25, 225, -5.75,"

 0.20
",-, 785, -450," 34,350",
,-,-,-,-,"
							
							-
							
							",-," 4,950"," 2,015.70"," 2,403.60"," 4,950",9750.00,-,-, 1.80, 75, -3.80,"

 2.80
",-, 2,-," 2,250",
,-,-,-,-,"
							
							-
							
							",-," 4,950"," 1,816.40"," 2,399.80"," 4,950",9800.00, 750, 0.15, 0.30, 750, -7.65,"

 0.15
",-," 1,172"," -11,325"," 31,050",
,-,-,-,-,"
							
							-
							
							",-," 4,950"," 1,771.70"," 2,296.25"," 4,950",9850.00,-,-, 4.20," 3,150", -3.00,"

 5.00
",-, 1, 75," 1,650",
,-,-,-,-,"
							
							-
							
							",-," 4,950"," 1,727.60"," 2,235.05"," 4,950",9900.00," 1,350", 0.15, 0.25, 600, -9.45,"

 0.15
",-," 1,555"," -34,800"," 63,750",
,-,-,-,-,"
							
							-
							
							",-," 4,950"," 1,682.60"," 2,178.65"," 4,950",9950.00, 750, 0.25, 0.30, 600, -4.75,"

 0.25
",-," 11,414"," 19,725"," 20,025",
,-,-,-,-,"
							
							-
							
							",-," 4,950"," 1,753.95"," 2,199.80"," 4,950",10000.00," 3,825", 0.25, 0.30," 4,725", -11.30,"

 0.25
",-," 8,977"," -101,700"," 398,550",
,-,-,-,-,"
							
							-
							
							",-," 4,950"," 1,595.05"," 2,067.20"," 4,950",10050.00," 18,000", 0.05, 0.25, 75, -0.15,"

 0.30
",-, 235," 8,550"," 8,550",
,-,-,-,-,"
							
							-
							
							",-," 4,950"," 1,652.55"," 2,099.80"," 4,950",10100.00,-,-, 10.70," 66,450",-,"
							
								-
							
							
							
							",-,-,-," 21,225",
,-,-,-,-,"
							
							-
							
							",-," 4,950"," 1,551.30"," 1,950.25"," 4,950",10150.00," 18,000", 0.05, 0.20," 4,500", -0.50,"

 0.35
",-, 60,-,-,
, 600, 75, 2,-,"
 1,770.55
", 193.55, 75," 1,671.35"," 1,690.90", 75,10200.00, 150, 0.25, 0.35, 75, -14.50,"

 0.30
",-," 2,513"," -15,900"," 94,575",
,-,-,-,-,"
							
							-
							
							",-," 4,950"," 1,434.55"," 1,806.50"," 4,950",10250.00," 18,000", 0.05, 0.95," 1,200",-,"
							
								-
							
							
							
							",-,-,-,-,
,-,-,-,-,"
							
							-
							
							",-," 4,950"," 1,457.45"," 1,899.80"," 4,950",10300.00," 1,050", 0.25, 0.35, 675, -16.30,"

 0.25
",-," 1,145"," -15,900"," 53,325",
,-,-,-,-,"
							
							-
							
							",-," 4,950"," 1,330.00"," 1,731.20"," 4,950",10350.00, 750, 0.25, 0.90," 1,500", -2.75,"

 0.30
",-, 33," 1,200"," 1,275",
,-,-,-,-,"
							
							-
							
							",-," 4,950"," 1,350.75"," 1,799.80"," 4,950",10400.00, 150, 0.40, 0.50, 75, -19.50,"

 0.55
",-," 2,956"," -8,250"," 79,725",
,-,-,-,-,"
							
							-
							
							",-," 4,950"," 1,293.55"," 1,602.45"," 4,950",10450.00," 27,000", 0.05, 0.95," 3,000",-,"
							
								-
							
							
							
							",-,-,-,-,
, 75,-,-,-,"
							
							-
							
							",-," 4,950"," 1,203.00"," 1,699.80"," 4,950",10500.00," 1,575", 0.50, 0.60," 5,775", -22.50,"

 0.55
",-," 17,252"," -148,950"," 687,750",
, 750,-, 5,-,"
 1,299.25
", 99.25, 75," 1,321.10"," 1,346.95"," 4,950",10550.00," 3,750", 0.20, 1.30, 375, -6.55,"

 0.15
",-, 43,-,-,
,-,-,-,-,"
							
							-
							
							",-," 1,200"," 1,224.00"," 1,294.20"," 4,950",10600.00, 75, 0.45, 0.55, 75, -24.45,"

 0.45
",-," 4,554"," -41,100"," 112,500",
,-,-,-,-,"
							
							-
							
							",-," 1,200"," 1,166.50"," 1,244.50"," 4,950",10650.00,-,-, 10.00," 12,450",-,"
							
								-
							
							
							
							",-,-,-," 3,525",
, 225,-,-,-,"
							
							-
							
							",-, 75," 1,166.35"," 1,198.90"," 4,950",10700.00, 225, 0.45, 0.60, 75, -28.40,"

 0.55
",-," 10,895"," -65,700"," 195,225",
, 150,-,-,-,"
							
							-
							
							",-," 1,200"," 1,077.00"," 1,141.45"," 4,950",10750.00, 75, 0.50, 1.00," 1,575", -32.00,"

 0.50
",-, 30, -75," 2,175",
," 1,500", -150, 8,-,"
 1,120.55
", 105.50, 75," 1,066.50"," 1,097.90", 75,10800.00, 525, 0.60, 0.65, 150, -33.60,"

 0.65
",-," 14,664"," 6,900"," 296,775",
,-,-,-,-,"
							
							-
							
							",-," 1,125", 989.10," 1,052.85"," 4,950",10850.00, 75, 0.40, 0.85, 300, -36.55,"

 0.50
",-, 141, 975," 9,000",
, 600, -150, 4,-,"
 963.60
", 44.60, 75, 966.50, 983.65, 75,10900.00," 1,650", 0.60, 0.65, 75, -39.80,"

 0.60
",-," 11,944"," -60,750"," 109,350",
, 150,-, 1,-,"
 1,010.65
", 239.55, 75, 916.50, 934.35, 75,10950.00, 150, 0.50, 1.35, 75, -42.80,"

 0.55
",-, 214," -1,500"," 9,525",
," 6,975"," -2,250", 206,-,"
 853.55
", 37.05, 75, 871.90, 877.65, 75,11000.00," 1,050", 0.75, 0.80, 900, -47.45,"

 0.75
",-," 64,587"," -10,200"," 1,053,825",
, 600, -825, 26,-,"
 816.70
", 37.05, 75, 820.90, 845.25, 75,11050.00, 375, 0.60, 1.60, 75, -50.10,"

 2.30
",-, 625," 5,775"," 17,850",
," 4,275"," -2,175", 133,-,"
 760.00
", 39.50, 75, 770.90, 800.10, 75,11100.00," 1,575", 0.90, 1.05, 525, -55.00,"

 1.00
",-," 21,818"," -24,600"," 194,850",
," 2,100", -300, 43,-,"
 713.00
", 25.50, 75, 720.90, 748.50, 150,11150.00, 300, 1.15, 1.45, 75, -61.25,"

 1.15
",-," 1,013"," 7,425"," 17,550",
," 37,125"," -4,575", 422,-,"
 680.20
", 41.95, 225, 676.45, 682.40, 225,11200.00, 150, 1.25, 1.30, 75, -65.70,"

 1.30
",-," 34,663"," 9,075"," 550,500",
," 3,975", -900, 27,-,"
 616.00
", 16.35, 75, 621.95, 642.00, 75,11250.00, 75, 1.10, 1.95, 75, -71.40,"

 1.25
",-," 1,199"," -4,650"," 24,600",
," 46,800"," -30,675", 804,-,"
 582.00
", 42.00, 150, 576.20, 582.70, 75,11300.00, 150, 1.65, 1.75," 1,125", -77.90,"

 1.60
",-," 43,517"," -109,800"," 440,025",
," 2,850"," -2,400", 75,-,"
 492.65
", -11.75, 75, 522.50, 548.75, 150,11350.00, 150, 1.45, 2.15, 75, -83.55,"

 2.15
",-," 1,788"," -7,800"," 30,450",
," 84,675"," -6,675"," 1,296",-,"
 479.60
", 20.05, 525, 477.95, 481.90, 150,11400.00," 1,050", 2.10, 2.15, 600, -89.80,"

 2.10
",-," 60,495"," 72,675"," 564,150",
," 7,275"," -1,575", 58,-,"
 430.00
", -4.50, 150, 421.00, 438.50, 75,11450.00, 75, 2.65, 2.90, 75, -97.10,"

 2.75
",-," 5,733"," 12,000"," 42,000",
," 95,400"," -76,425"," 3,578",-,"
 381.95
", 3.40, 75, 378.35, 380.40, 150,11500.00," 4,050", 3.05, 3.15," 1,125", -105.80,"

 3.05
",-," 146,881"," 534,375"," 1,409,775",
," 10,425"," -2,700", 92,-,"
 334.65
", -13.65, 150, 325.30, 338.25, 75,11550.00, 150, 4.25, 4.50, 300, -116.95,"

 4.45
",-," 12,863"," 36,675"," 69,975",
," 56,775"," -69,150"," 5,299",-,"
 288.00
", -17.20, 75, 284.20, 287.50, 75,11600.00, 225, 6.85, 6.95, 300, -128.45,"

 7.00
",-," 130,979"," 268,725"," 668,700",
," 8,550"," -4,425", 518,-,"
 237.10
", -38.35, 75, 234.40, 244.90, 75,11650.00, 75, 10.70, 10.90, 900, -139.65,"

 10.45
",-," 22,733"," 39,075"," 66,450",
," 212,250"," -186,000"," 16,810",-,"
 197.50
", -42.55, 75, 195.05, 196.40, 75,11700.00, 225, 16.10, 16.30, 600, -151.00,"

 16.10
",-," 193,573"," 409,425"," 793,050",
," 81,075"," -33,675"," 4,354",-,"
 154.35
", -54.65, 75, 152.75, 154.25, 75,11750.00, 150, 23.95, 24.25, 75, -163.10,"

 23.80
",-," 42,825"," 49,800"," 167,850",
," 613,275"," -179,175"," 68,410",-,"
 119.20
", -65.35, 225, 119.60, 120.40, 75,11800.00, 450, 35.25, 35.45, 150, -172.15,"

 35.35
",-," 254,616"," 563,775"," 1,071,375",
," 121,125"," 46,050"," 13,346",-,"
 86.90
", -79.45, 75, 86.05, 86.50, 75,11850.00, 75, 50.25, 50.65, 225, -186.10,"

 50.25
",-," 38,270"," 123,450"," 141,975",
," 1,018,575"," 567,000"," 161,132",-,"
 59.90
", -82.50, 150, 59.55, 59.95, 150,11900.00, 75, 69.10, 69.55, 300, -193.35,"

 70.05
",-," 216,707"," 521,025"," 574,725",
," 229,350"," 158,700"," 32,089",-,"
 39.35
", -84.50, 75, 39.10, 39.45, 75,11950.00, 225, 97.90, 99.75, 75, -208.20,"

 97.05
",-," 19,213"," 43,500"," 50,250",
," 3,500,025"," 2,014,050"," 368,597",-,"
 24.40
", -82.50," 1,500", 24.30, 24.40, 825,12000.00, 75, 128.65, 129.95, 525, -199.40,"

 129.75
",-," 117,333"," 230,550"," 303,225",
," 174,900"," 115,575"," 34,476",-,"
 14.85
", -78.40, 225, 14.50, 14.65, 75,12050.00, 300, 163.20, 171.00, 150, -208.75,"

 167.95
",-," 4,756"," 20,775"," 21,225",
," 1,970,025"," 1,398,900"," 215,145",-,"
 9.30
", -68.25, 525, 9.15, 9.30, 225,12100.00, 75, 214.55, 217.10, 75, -188.05,"

 217.15
",-," 11,005"," 43,275"," 47,925",
," 159,075"," 127,200"," 19,401",-,"
 5.80
", -60.90, 225, 5.85, 6.00, 375,12150.00, 75, 244.75, 276.75, 75, -296.80,"

 258.00
",-, 72," 1,275"," 1,275",
," 2,877,375"," 1,897,800"," 218,674",-,"
 4.20
", -53.25, 75, 4.20, 4.25, 375,12200.00, 75, 305.70, 310.95, 75, -165.55,"

 311.75
",-," 1,278"," 14,700"," 22,950",
