CALLS, ,PUTS
Chart,OI,Chng in OI,Volume,IV,LTP,Net Chng,BidQty,BidPrice,AskPrice,AskQty,Strike Price,BidQty,BidPrice,AskPrice,AskQty,Net Chng,LTP,IV,Volume,Chng in OI,OI,Chart
,-,-,-,-,"
							
							-
							
							",-," 1,200"," 1,483.15"," 2,495.20"," 1,200",9650.00," 3,600", 0.10, 0.15, 150, -4.75,"

 0.15
",-," 1,440"," 3,150"," 87,975",
,-,-,-,-,"
							
							-
							
							",-," 1,200"," 2,035.10"," 2,483.25"," 1,200",9700.00," 7,650", 0.10, 0.20, 975, -5.50,"

 0.45
",-, 775, -450," 34,350",
,-,-,-,-,"
							
							-
							
							",-," 4,950"," 2,015.70"," 2,652.60"," 4,950",9750.00,-,-, 1.80," 5,325", -3.80,"

 2.80
",-, 2,-," 2,250",
,-,-,-,-,"
							
							-
							
							",-," 1,200"," 1,635.90"," 2,374.45"," 1,200",9800.00," 3,375", 0.15, 0.20, 900, -7.70,"

 0.10
",-," 1,135"," -11,025"," 31,350",
,-,-,-,-,"
							
							-
							
							",-," 4,950"," 1,926.80"," 2,489.10"," 4,950",9850.00,-,-, 4.20," 7,650", -3.00,"

 5.00
",-, 1, 75," 1,650",
,-,-,-,-,"
							
							-
							
							",-," 1,200"," 1,273.65"," 2,235.00"," 1,200",9900.00, 375, 0.30, 0.40," 2,700", -9.30,"

 0.30
",-," 1,537"," -33,900"," 64,650",
,-,-,-,-,"
							
							-
							
							",-," 1,200"," 1,236.45"," 2,303.65"," 1,200",9950.00," 3,000", 0.30, 0.40, 450, -4.65,"

 0.35
",-," 11,149"," 12,000"," 12,300",
,-,-,-,-,"
							
							-
							
							",-," 1,200"," 1,754.00"," 2,199.75"," 1,200",10000.00," 8,325", 0.20, 0.25," 5,700", -11.35,"

 0.20
",-," 8,792"," -91,800"," 408,450",
,-,-,-,-,"
							
							-
							
							",-," 1,200"," 1,178.15"," 2,191.30"," 4,950",10050.00," 4,500", 0.10, 0.30, 450, -0.15,"

 0.30
",-, 235," 8,550"," 8,550",
,-,-,-,-,"
							
							-
							
							",-," 1,200"," 1,648.00"," 2,099.75"," 1,200",10100.00,-,-, 10.70," 56,625",-,"
							
								-
							
							
							
							",-,-,-," 21,225",
,-,-,-,-,"
							
							-
							
							",-," 1,200"," 1,517.65"," 1,950.20"," 1,200",10150.00," 4,500", 0.10, 0.40," 4,500", -0.50,"

 0.35
",-, 60,-,-,
, 600, 75, 2,-,"
 1,770.55
", 193.55, 75," 1,678.60"," 1,699.20", 75,10200.00, 375, 0.35, 0.40," 4,950", -14.45,"

 0.35
",-," 2,489"," -17,625"," 92,850",
,-,-,-,-,"
							
							-
							
							",-," 4,950"," 1,434.55"," 1,848.35"," 4,950",10250.00," 4,500", 0.20, 1.40, 75,-,"
							
								-
							
							
							
							",-,-,-,-,
,-,-,-,-,"
							
							-
							
							",-," 1,200"," 1,448.30"," 1,899.75"," 1,200",10300.00, 225, 0.30, 0.35, 375, -16.15,"

 0.40
",-," 1,134"," -14,775"," 54,450",
,-,-,-,-,"
							
							-
							
							",-," 1,200", 997.00," 1,924.40"," 4,950",10350.00," 4,500", 0.30, 1.00," 1,500", -0.25,"

 2.80
",-, 27, 750, 825,
,-,-,-,-,"
							
							-
							
							",-," 1,200"," 1,323.80"," 1,799.75"," 1,200",10400.00, 300, 0.50, 0.60, 450, -19.55,"

 0.50
",-," 2,940"," -8,025"," 79,950",
,-,-,-,-,"
							
							-
							
							",-," 4,950"," 1,293.55"," 1,602.45"," 4,950",10450.00," 4,500", 0.35, 1.50," 1,500",-,"
							
								-
							
							
							
							",-,-,-,-,
, 75,-,-,-,"
							
							-
							
							",-," 4,950"," 1,203.00"," 1,699.70"," 1,200",10500.00," 2,475", 0.55, 0.60," 2,100", -22.50,"

 0.55
",-," 17,031"," -138,525"," 698,175",
, 750,-,-,-,"
							
							-
							
							",-, 75," 1,328.30"," 1,363.35", 75,10550.00," 4,500", 0.10, 2.20," 3,000", -5.95,"

 0.75
",-, 38,-,-,
,-,-,-,-,"
							
							-
							
							",-," 4,950"," 1,261.30"," 1,341.45"," 4,950",10600.00, 75, 0.50, 0.65, 225, -24.40,"

 0.50
",-," 4,487"," -40,050"," 113,550",
,-,-,-,-,"
							
							-
							
							",-," 4,950"," 1,207.35"," 1,294.40"," 4,950",10650.00,-,-, 10.00," 12,450",-,"
							
								-
							
							
							
							",-,-,-," 3,525",
, 225,-,-,-,"
							
							-
							
							",-, 75," 1,173.65"," 1,211.65", 75,10700.00, 75, 0.45, 0.50," 1,650", -28.45,"

 0.50
",-," 10,760"," -61,950"," 198,975",
, 150,-,-,-,"
							
							-
							
							",-," 4,950"," 1,111.80"," 1,185.10"," 4,950",10750.00, 300, 0.50, 1.00, 225, -31.50,"

 1.00
",-, 23, 75," 2,325",
," 1,500", -150, 8,-,"
 1,120.55
", 105.50, 75," 1,082.35"," 1,105.85", 75,10800.00, 225, 0.60, 0.65, 900, -33.60,"

 0.65
",-," 14,258"," 21,375"," 311,250",
,-,-,-,-,"
							
							-
							
							",-," 1,125"," 1,006.25"," 1,077.75"," 4,950",10850.00, 75, 0.60, 1.30, 150, -36.45,"

 0.60
",-, 140, 900," 8,925",
, 600, -150, 3,-,"
 1,003.70
", 84.70, 75, 978.80, 991.80, 75,10900.00," 1,575", 0.60, 0.70, 375, -39.70,"

 0.70
",-," 11,508"," -54,525"," 115,575",
