CALLS, ,PUTS
Chart,OI,Chng in OI,Volume,IV,LTP,Net Chng,BidQty,BidPrice,AskPrice,AskQty,Strike Price,BidQty,BidPrice,AskPrice,AskQty,Net Chng,LTP,IV,Volume,Chng in OI,OI,Chart
,-,-,-,-,"
							
							-
							
							",-," 4,950"," 1,207.35"," 1,294.40"," 4,950",10650.00,-,-, 10.00," 12,450",-,"
							
								-
							
							
							
							",-,-,-," 3,525",
, 225,-,-,-,"
							
							-
							
							",-, 75," 1,168.00"," 1,205.10", 75,10700.00, 75, 0.45, 0.50," 1,650", -28.50,"

 0.45
",-," 10,757"," -61,950"," 198,975",
, 150,-,-,-,"
							
							-
							
							",-," 4,950"," 1,111.80"," 1,185.10"," 4,950",10750.00, 300, 0.50, 1.00, 225, -31.50,"

 1.00
",-, 23, 150," 2,400",
," 1,500", -150, 8,-,"
 1,120.55
", 105.50, 75," 1,076.45"," 1,099.25", 75,10800.00, 75, 0.70, 0.75, 300, -33.55,"

 0.70
",-," 14,152"," 21,450"," 311,325",
,-,-,-,-,"
							
							-
							
							",-," 4,950"," 1,006.20"," 1,077.75"," 4,950",10850.00, 150, 0.60, 1.35," 2,100", -36.45,"

 0.60
",-, 140, 900," 8,925",
, 600, -150, 3,-,"
 1,003.70
", 84.70, 75, 973.10, 987.45, 75,10900.00, 225, 0.55, 0.75, 75, -39.85,"

 0.55
",-," 11,500"," -54,525"," 115,575",
, 150,-, 1,-,"
 1,010.65
", 239.55, 75, 918.25, 936.95, 75,10950.00, 75, 0.70, 1.50," 1,650", -42.55,"

 0.80
",-, 208," -1,200"," 9,825",
," 7,200"," -2,025", 191,-,"
 885.00
", 68.50, 75, 879.15, 885.50, 150,11000.00, 375, 0.85, 0.90," 3,675", -47.30,"

 0.90
",-," 62,808"," 1,200"," 1,065,225",
, 600, -825, 26,-,"
 816.70
", 37.05, 75, 832.00, 853.00, 75,11050.00, 300, 0.65, 1.95, 300, -51.20,"

 1.20
",-, 616," 6,225"," 18,300",
," 4,200"," -2,250", 107,-,"
 781.45
", 60.95, 75, 770.00, 792.35, 75,11100.00, 75, 1.15, 1.25, 600, -54.75,"

 1.25
",-," 20,761"," -34,200"," 185,250",
," 2,025", -375, 19,-,"
 750.10
", 62.60, 150, 708.30, 753.20, 75,11150.00, 75, 1.35, 1.80, 300, -60.60,"

 1.80
",-, 956," 8,625"," 18,750",
," 35,250"," -6,450", 352,-,"
 677.50
", 39.25, 75, 679.15, 693.35, 75,11200.00, 375, 1.60, 1.75, 525, -65.35,"

 1.65
",-," 32,791"," 11,400"," 552,825",
," 4,050", -825, 20,-,"
 636.45
", 36.80, 75, 627.10, 652.65, 75,11250.00, 150, 1.60, 2.40, 600, -70.75,"

 1.90
",-," 1,142"," -3,525"," 25,725",
," 54,225"," -23,250", 664,-,"
 590.40
", 50.40, 225, 579.45, 584.95, 75,11300.00, 75, 2.25, 2.40, 75, -77.20,"

 2.30
",-," 40,507"," -116,325"," 433,500",
," 2,850"," -2,400", 72,-,"
 541.35
", 36.95, 75, 526.00, 535.30, 75,11350.00, 150, 2.65, 3.75, 300, -83.00,"

 2.70
",-," 1,740"," -8,025"," 30,225",
," 86,175"," -5,175"," 1,087",-,"
 480.70
", 21.15, 150, 482.00, 485.75, 150,11400.00, 750, 3.40, 3.45, 525, -88.45,"

 3.45
",-," 53,918"," 65,850"," 557,325",
," 7,275"," -1,575", 51,-,"
 440.75
", 6.25, 75, 430.80, 446.35, 75,11450.00, 75, 4.45, 4.60, 75, -95.35,"

 4.50
",-," 4,832"," 8,100"," 38,100",
," 95,400"," -76,425"," 3,397",-,"
 385.90
", 7.35, 150, 388.15, 390.95, 75,11500.00, 900, 5.95, 6.10," 1,350", -102.95,"

 5.90
",-," 131,632"," 485,550"," 1,360,950",
," 10,425"," -2,700", 83,-,"
 345.00
", -3.30, 75, 331.15, 350.95, 150,11550.00, 75, 7.70, 7.85, 75, -113.70,"

 7.70
",-," 10,694"," 39,075"," 72,375",
," 69,825"," -56,100"," 4,690",-,"
 292.05
", -13.15, 75, 292.60, 295.90, 75,11600.00, 675, 11.35, 11.50, 600, -124.00,"

 11.45
",-," 115,457"," 249,600"," 649,575",
," 8,775"," -4,200", 463,-,"
 262.10
", -13.35, 75, 238.30, 268.10, 75,11650.00, 75, 15.95, 16.25, 75, -134.15,"

 15.95
",-," 19,548"," 28,425"," 55,800",
," 231,300"," -166,950"," 14,336",-,"
 205.70
", -34.35, 75, 206.05, 208.00, 75,11700.00," 1,500", 22.35, 22.55, 225, -144.55,"

 22.55
",-," 165,604"," 427,200"," 810,825",
," 83,175"," -31,575"," 4,065",-,"
 163.85
", -45.15, 75, 164.05, 166.50, 75,11750.00, 150, 30.80, 31.15, 150, -155.40,"

 31.50
",-," 36,020"," 31,800"," 149,850",
," 523,800"," -268,650"," 55,634",-,"
 129.95
", -54.60, 75, 129.40, 129.95, 75,11800.00, 75, 42.30, 42.45, 900, -164.85,"

 42.65
",-," 218,690"," 534,450"," 1,042,050",
," 78,525"," 3,450"," 8,861",-,"
 98.60
", -67.75, 75, 98.75, 99.55, 75,11850.00, 75, 56.05, 56.35, 75, -179.85,"

 56.50
",-," 27,244"," 84,000"," 102,525",
," 832,950"," 381,375"," 128,075",-,"
 69.25
", -73.15, 75, 69.30, 69.75, 300,11900.00, 75, 76.45, 76.75, 75, -187.00,"

 76.40
",-," 195,307"," 547,725"," 601,425",
," 216,750"," 146,100"," 25,083",-,"
 47.00
", -76.85, 450, 47.10, 47.50, 75,11950.00, 225, 102.00, 102.75, 225, -203.25,"

 102.00
",-," 18,225"," 51,675"," 58,425",
," 3,046,275"," 1,560,300"," 314,500",-,"
 28.25
", -78.65, 675, 28.10, 28.25," 3,075",12000.00, 150, 131.60, 132.55, 75, -197.80,"

 131.35
",-," 110,592"," 266,850"," 339,525",
," 170,850"," 111,525"," 30,155",-,"
 15.20
", -78.05, 150, 15.15, 15.35, 225,12050.00, 75, 165.25, 170.90, 75, -210.65,"

 166.05
",-," 4,683"," 22,950"," 23,400",
," 1,841,025"," 1,269,900"," 192,255",-,"
 8.40
", -69.15, 375, 8.35, 8.40, 225,12100.00, 75, 208.25, 210.75, 75, -188.60,"

 216.60
",-," 10,625"," 49,275"," 53,925",
," 143,700"," 111,825"," 16,722",-,"
 5.65
", -61.05, 600, 5.60, 5.75, 450,12150.00, 75, 250.90, 273.65, 75, -296.80,"

 258.00
",-, 72," 1,275"," 1,275",
," 2,819,775"," 1,840,200"," 199,793",-,"
 3.85
", -53.60, 75, 3.80, 3.90," 3,150",12200.00, 75, 304.85, 310.20, 375, -167.95,"

 309.35
",-," 1,223"," 15,525"," 23,775",
," 51,000"," 48,525"," 7,140",-,"
 2.90
", -48.05, 75, 2.80, 2.95," 1,575",12250.00, 75, 325.45, 386.90, 75,-,"
							
								-
							
							
							
							",-,-,-,-,
," 1,493,475"," 924,375"," 110,037",-,"
 2.05
", -40.55," 5,475", 2.05, 2.10," 2,100",12300.00, 75, 400.90, 409.95, 75, -157.40,"

 397.90
",-, 77," 1,500"," 2,400",
," 39,075"," 29,100"," 1,844",-,"
 1.80
", -39.15, 75, 1.70, 1.95, 300,12350.00," 4,950", 418.20, 481.00, 75,-,"
							
								-
							
							
							
							",-,-,-,-,
," 1,394,250"," 609,450"," 98,180",-,"
 1.30
", -31.15," 9,600", 1.30, 1.35," 15,000",12400.00, 75, 484.25, 510.30, 75, -229.95,"

 530.35
",-, 5,-,-,
, 675,-,-,-,"
							
							-
							
							",-,-,-, 15.00," 5,025",12450.00, 75, 511.45, 574.65, 75,-,"
							
								-
							
							
							
							",-,-,-,-,
," 3,293,700"," 1,610,025"," 167,023",-,"
 1.20
", -25.10," 12,225", 1.15, 1.20," 14,700",12500.00, 75, 587.90, 607.10, 150, -154.95,"

 602.25
",-, 57, -600, 300,
," 8,250"," 8,250", 440,-,"
 1.00
", -24.70, 225, 1.00, 1.80, 75,12550.00, 975, 600.85, 664.45," 4,950",-,"
							
								-
							
							
							
							",-,-,-,-,
," 933,075"," 455,850"," 49,072",-,"
 0.85
", -19.75," 3,300", 0.85, 0.90," 19,350",12600.00, 975, 649.00, 712.70," 4,950",-,"
							
								-
							
							
							
							",-,-,-,-,
," 1,200"," 1,200", 19,-,"
 1.00
", -17.55," 3,075", 0.25, 1.30, 75,12650.00, 975, 698.60, 762.35," 4,950",-,"
							
								-
							
							
							
							",-,-,-,-,
," 461,775"," 99,225"," 26,346",-,"
 0.65
", -15.85," 3,450", 0.65, 0.70, 600,12700.00, 975, 748.10, 811.95," 4,950",-,"
							
								-
							
							
							
							",-,-,-,-,
, 900, 900, 21,-,"
 0.65
", -12.55, 75, 0.30, 1.00, 300,12750.00," 4,950", 816.45, 880.50," 4,950",-,"
							
								-
							
							
							
							",-,-,-,-,
," 542,250"," 142,575"," 23,200",-,"
 0.65
", -13.05," 7,275", 0.60, 0.65," 2,925",12800.00," 4,950", 865.65, 929.70," 4,950",-,"
							
								-
							
							
							
							",-,-,-,-,
, 300, 300, 8,-,"
 0.55
", -8.70," 4,500", 0.45, 0.90, 75,12850.00," 4,950", 916.70, 980.75," 4,950",-,"
							
								-
							
							
							
							",-,-,-,-,
," 190,275"," 59,250"," 13,728",-,"
 0.45
", -10.65, 75, 0.45, 0.55, 225,12900.00," 4,950", 966.55," 1,030.65"," 4,950",-,"
							
								-
							
							
							
							",-,-,-,-,
, 450, 225, 9,-,"
 1.05
", -4.45, 150, 0.50, 1.30, 75,12950.00, 975, 993.35," 1,063.75"," 4,950",-,"
							
								-
							
							
							
							",-,-,-,-,
," 1,697,175"," 591,750"," 64,144",-,"
 0.35
", -8.10," 40,050", 0.35, 0.40," 56,925",13000.00, 975," 1,045.55"," 1,114.95"," 4,950",-,"
							
								-
							
							
							
							",-,-,-,-,
," 29,100"," 12,225", 358,-,"
 0.50
", -7.30, 600, 0.35, 0.50," 1,725",13050.00, 975," 1,100.00"," 1,173.60"," 4,950",-,"
							
								-
							
							
							
							",-,-,-,-,
," 84,600"," 24,750"," 4,025",-,"
 0.30
", -6.85," 1,800", 0.30, 0.35, 75,13100.00, 975," 1,071.10"," 1,401.75", 975,-,"
							
								-
							
							
							
							",-,-,-,-,
," 1,350", 150, 3,-,"
 4.80
", -3.00,-,-, 4.00," 6,300",13150.00, 975, 920.70," 1,583.90", 975,-,"
							
								-
							
							
							
							",-,-,-,-,
," 110,325"," -11,925"," 3,949",-,"
 0.20
", -6.10," 1,500", 0.20, 0.30, 300,13200.00, 975," 1,172.15"," 1,498.95", 975,-,"
							
								-
							
							
							
							",-,-,-,-,
," 20,925"," 4,200", 179,-,"
 0.30
", -6.70, 225, 0.35, 0.45, 225,13250.00, 975," 1,113.85"," 1,724.00", 975,-,"
							
								-
							
							
							
							",-,-,-,-,
," 802,050"," 111,600"," 22,392",-,"
 0.25
", -5.55," 13,800", 0.25, 0.30," 6,300",13300.00, 975," 1,217.50"," 1,603.25", 975,-,"
							
								-
							
							
							
							",-,-,-,-,
," 118,650"," 43,875"," 2,788",-,"
 0.30
", -4.60, 300, 0.30, 0.35," 4,575",13350.00, 900," 1,186.15"," 1,863.55", 900,-,"
							
								-
							
							
							
							",-,-,-,-,
Total," 21,655,275",," 1,595,620",," 1,375,571",," 10,637,250",Total
