CALLS, ,PUTS
Chart,OI,Chng in OI,Volume,IV,LTP,Net Chng,BidQty,BidPrice,AskPrice,AskQty,Strike Price,BidQty,BidPrice,AskPrice,AskQty,Net Chng,LTP,IV,Volume,Chng in OI,OI,Chart
,-,-,-,-,"
							
							-
							
							",-," 4,950"," 1,948.40"," 2,539.20"," 1,200",9650.00," 10,575", 0.05, 0.15," 9,450", -4.85,"

 0.05
",-," 1,791"," -15,000"," 69,825",
,-,-,-,-,"
							
							-
							
							",-," 4,950"," 1,901.40"," 2,399.80"," 4,950",9700.00,-,-, 0.15," 1,950", -5.90,"

 0.05
",-," 1,079"," 5,625"," 40,425",
,-,-,-,-,"
							
							-
							
							",-," 4,950"," 1,844.80"," 2,403.55"," 1,200",9750.00,-,-, 0.55," 3,075", -4.80,"

 1.80
",-, 3, 75," 2,325",
,-,-,-,-,"
							
							-
							
							",-," 4,950"," 1,816.40"," 2,299.75"," 1,200",9800.00,-,-, 0.05, 150, -7.75,"

 0.05
",-," 1,777"," -5,925"," 36,450",
,-,-,-,-,"
							
							-
							
							",-," 4,950"," 1,226.85"," 2,296.20"," 1,200",9850.00,-,-, 4.20," 6,975", -3.00,"

 5.00
",-, 1, 75," 1,650",
,-,-,-,-,"
							
							-
							
							",-," 1,200"," 1,650.30"," 2,199.90"," 2,025",9900.00, 525, 0.05, 0.10, 75, -9.55,"

 0.05
",-," 2,153"," -54,900"," 43,650",
,-,-,-,-,"
							
							-
							
							",-," 4,950"," 1,668.00"," 2,178.65"," 4,950",9950.00," 1,425", 0.10, 0.30," 4,500", -4.85,"

 0.15
",-," 11,497"," 12,600"," 12,900",
,-,-,-,-,"
							
							-
							
							",-," 4,950"," 1,601.40"," 2,099.80"," 4,950",10000.00," 34,050", 0.05, 0.10, 750, -11.50,"

 0.05
",-," 11,097"," -164,925"," 335,325",
,-,-,-,-,"
							
							-
							
							",-," 4,950"," 1,441.90"," 1,879.45"," 4,950",10050.00,-,-, 0.05, 525, -0.40,"

 0.05
",-, 249," 8,550"," 8,550",
,-,-,-,-,"
							
							-
							
							",-," 4,950"," 1,501.60"," 1,999.80"," 4,950",10100.00,-,-, 10.70," 54,525",-,"
							
								-
							
							
							
							",-,-,-," 21,225",
,-,-,-,-,"
							
							-
							
							",-," 4,950"," 1,364.75"," 1,779.70"," 4,950",10150.00,-,-, 0.45, 75, -0.80,"

 0.05
",-, 120," 4,500"," 4,500",
, 525,-, 9,-,"
 1,591.55
", 14.55," 4,950"," 1,350.15"," 1,899.50", 150,10200.00, 375, 0.10, 0.20, 900, -14.70,"

 0.10
",-," 3,275"," -34,800"," 75,675",
,-,-,-,-,"
							
							-
							
							",-,-,-," 1,650.05"," 4,950",10250.00," 18,000", 0.05, 0.50, 750,-,"
							
								-
							
							
							
							",-,-,-,-,
,-,-,-,-,"
							
							-
							
							",-," 4,950"," 1,250.15"," 1,799.80"," 4,950",10300.00, 825, 0.10, 0.15, 225, -16.45,"

 0.10
",-," 1,393"," -23,550"," 45,675",
,-,-,-,-,"
							
							-
							
							",-," 4,950"," 1,212.30"," 1,554.55"," 4,950",10350.00,-,-, 0.50," 2,025", -2.75,"

 0.30
",-, 33, 900, 975,
,-,-,-,-,"
							
							-
							
							",-," 4,950"," 1,201.10"," 1,699.80"," 4,950",10400.00," 1,200", 0.05, 0.15, 525, -20.00,"

 0.05
",-," 3,480"," -22,125"," 65,850",
,-,-,-,-,"
							
							-
							
							",-," 4,950"," 1,111.00"," 1,422.30"," 4,950",10450.00,-,-, 0.60, 600,-,"
							
								-
							
							
							
							",-,-,-,-,
, 75,-,-,-,"
							
							-
							
							",-," 4,950"," 1,099.20"," 1,599.80"," 4,950",10500.00," 160,350", 0.05, 0.10," 8,175", -23.00,"

 0.05
",-," 22,252"," -266,850"," 569,850",
,-, -750, 10,-,"
 1,260.15
", 60.15," 4,950"," 1,078.65"," 1,162.25"," 4,950",10550.00," 3,750", 0.10, 0.75, 225, -6.60,"

 0.10
",-, 58, 750, 750,
,-,-,-,-,"
							
							-
							
							",-," 4,950"," 1,043.25"," 1,106.75"," 4,950",10600.00," 6,825", 0.05, 0.10, 450, -24.85,"

 0.05
",-," 5,463"," -41,250"," 112,350",
,-,-,-,-,"
							
							-
							
							",-," 4,950", 985.30," 1,048.75"," 4,950",10650.00,-,-, 5.00," 4,125",-,"
							
								-
							
							
							
							",-,-,-," 3,525",
, 150, -75, 3,-,"
 1,139.60
", 122.35," 4,950", 938.25," 1,001.70"," 4,950",10700.00," 8,400", 0.10, 0.20, 525, -28.80,"

 0.15
",-," 13,534"," -104,175"," 156,750",
, 150,-,-,-,"
							
							-
							
							",-," 4,950", 888.25, 951.75," 4,950",10750.00, 75, 0.10, 0.40, 150, -32.40,"

 0.10
",-, 43, -450," 1,800",
, 300," -1,350", 24,-,"
 940.45
", -74.60," 4,950", 834.95, 898.45," 4,950",10800.00," 23,025", 0.05, 0.10," 15,075", -34.15,"

 0.10
",-," 18,015"," -86,625"," 203,250",
,-,-,-,-,"
							
							-
							
							",-," 4,950", 784.00, 847.45," 4,950",10850.00, 75, 0.10, 0.90," 4,500", -36.95,"

 0.10
",-, 201, 525," 8,550",
, 450, -300, 8,-,"
 815.00
", -104.00," 4,950", 733.70, 797.15," 4,950",10900.00," 1,950", 0.05, 0.10," 1,050", -40.35,"

 0.05
",-," 13,560"," -67,500"," 102,600",
, 150,-, 2,-,"
 798.75
", 27.65," 4,950", 684.10, 747.50," 4,950",10950.00," 4,425", 0.10, 0.50," 4,500", -42.90,"

 0.45
",-, 242," -2,700"," 8,325",
," 3,900"," -5,325", 278,-,"
 725.30
", -91.20, 300, 651.55, 665.25, 75,11000.00," 9,075", 0.15, 0.20, 975, -48.05,"

 0.15
",-," 77,338"," -365,625"," 698,400",
, 375," -1,050", 32,-,"
 705.60
", -74.05," 4,950", 584.15, 647.50," 4,950",11050.00, 150, 0.20, 0.55, 75, -51.85,"

 0.55
",-, 754, -525," 11,550",
," 1,950"," -4,500", 184,-,"
 600.05
", -120.45, 525, 532.60, 595.75, 225,11100.00, 225, 0.20, 0.25," 2,700", -55.75,"

 0.25
",-," 26,998"," -80,475"," 138,975",
," 1,275"," -1,125", 49,-,"
 605.95
", -81.55, 75, 515.10, 545.65," 4,950",11150.00, 150, 0.20, 0.40, 150, -62.15,"

 0.25
",-," 1,119"," 5,025"," 15,150",
," 12,150"," -29,550"," 1,174",-,"
 461.75
", -176.50, 150, 453.60, 463.05, 150,11200.00," 2,850", 0.40, 0.50," 1,425", -66.50,"

 0.50
",-," 45,952"," -25,725"," 515,700",
," 3,525"," -1,350", 37,-,"
 525.00
", -74.65, 75, 382.60, 441.20, 75,11250.00," 4,500", 0.15, 0.55, 150, -72.45,"

 0.20
",-," 1,376"," -6,825"," 22,425",
," 33,975"," -43,500"," 1,332",-,"
 359.10
", -180.90, 225, 349.70, 360.25, 75,11300.00, 750, 0.30, 0.45," 1,875", -79.10,"

 0.40
",-," 58,612"," -218,550"," 331,275",
," 2,100"," -3,150", 119,-,"
 364.90
", -139.50, 75, 284.75, 344.90, 75,11350.00, 150, 0.30, 0.50," 2,250", -85.20,"

 0.50
",-," 2,352"," -12,675"," 25,575",
," 49,500"," -41,850"," 2,234",-,"
 257.35
", -202.20, 150, 253.60, 258.55, 300,11400.00," 1,275", 0.60, 0.70, 150, -91.25,"

 0.65
",-," 101,938"," 12,000"," 503,475",
," 5,850"," -3,000", 145,-,"
 289.95
", -144.55," 4,950", 183.30, 244.80, 75,11450.00, 75, 0.85, 0.90, 75, -98.95,"

 0.90
",-," 11,603"," 20,700"," 50,700",
