CALLS, ,PUTS
Chart,OI,Chng in OI,Volume,IV,LTP,Net Chng,BidQty,BidPrice,AskPrice,AskQty,Strike Price,BidQty,BidPrice,AskPrice,AskQty,Net Chng,LTP,IV,Volume,Chng in OI,OI,Chart
,-,-,-,-,"
							
							-
							
							",-," 4,950"," 1,948.40"," 2,539.20"," 1,200",9650.00," 2,925", 0.10, 0.15," 4,500", -4.80,"

 0.10
",-," 1,774"," -13,725"," 71,100",
,-,-,-,-,"
							
							-
							
							",-," 4,950"," 1,901.40"," 2,399.80"," 4,950",9700.00,-,-, 0.15, 975, -5.90,"

 0.05
",-," 1,079"," 5,625"," 40,425",
,-,-,-,-,"
							
							-
							
							",-," 4,950"," 1,844.80"," 2,403.55"," 1,200",9750.00,-,-, 0.55," 3,075", -4.80,"

 1.80
",-, 3, 75," 2,325",
,-,-,-,-,"
							
							-
							
							",-," 4,950"," 1,816.40"," 2,299.75"," 1,200",9800.00,-,-, 0.05, 150, -7.75,"

 0.05
",-," 1,777"," -5,925"," 36,450",
,-,-,-,-,"
							
							-
							
							",-," 4,950"," 1,771.70"," 2,296.20"," 1,200",9850.00,-,-, 4.20," 6,975", -3.00,"

 5.00
",-, 1, 75," 1,650",
,-,-,-,-,"
							
							-
							
							",-," 4,950"," 1,727.60"," 2,199.90"," 2,025",9900.00," 1,200", 0.05, 0.15," 4,500", -9.55,"

 0.05
",-," 2,144"," -54,150"," 44,400",
,-,-,-,-,"
							
							-
							
							",-," 4,950"," 1,668.00"," 2,178.65"," 4,950",9950.00," 1,425", 0.10, 0.30," 4,500", -4.85,"

 0.15
",-," 11,497"," 12,600"," 12,900",
,-,-,-,-,"
							
							-
							
							",-," 4,950"," 1,601.40"," 2,099.80"," 4,950",10000.00," 53,100", 0.05, 0.10," 3,600", -11.50,"

 0.05
",-," 10,917"," -153,000"," 347,250",
,-,-,-,-,"
							
							-
							
							",-," 4,950"," 1,579.30"," 1,964.35"," 4,950",10050.00,-,-, 0.05, 525, -0.40,"

 0.05
",-, 249," 8,550"," 8,550",
,-,-,-,-,"
							
							-
							
							",-," 4,950"," 1,501.60"," 1,999.80"," 4,950",10100.00,-,-, 10.70," 56,925",-,"
							
								-
							
							
							
							",-,-,-," 21,225",
,-,-,-,-,"
							
							-
							
							",-," 4,950"," 1,491.30"," 1,817.95"," 4,950",10150.00,-,-, 0.45, 75, -0.80,"

 0.05
",-, 120," 4,500"," 4,500",
, 525,-, 9,-,"
 1,591.55
", 14.55, 75," 1,567.70"," 1,584.90", 75,10200.00," 8,775", 0.05, 0.10, 675, -14.75,"

 0.05
",-," 3,258"," -29,925"," 80,550",
,-,-,-,-,"
							
							-
							
							",-," 4,950"," 1,370.40"," 1,724.90"," 4,950",10250.00," 18,000", 0.05, 0.50, 750,-,"
							
								-
							
							
							
							",-,-,-,-,
,-,-,-,-,"
							
							-
							
							",-," 4,950"," 1,250.15"," 1,799.80"," 4,950",10300.00," 20,100", 0.05, 0.10, 450, -16.50,"

 0.05
",-," 1,371"," -22,875"," 46,350",
,-,-,-,-,"
							
							-
							
							",-," 4,950"," 1,314.60"," 1,589.30"," 4,950",10350.00," 22,500", 0.05, 0.50," 2,325", -2.75,"

 0.30
",-, 33, 900, 975,
,-,-,-,-,"
							
							-
							
							",-," 4,950"," 1,201.10"," 1,699.80"," 4,950",10400.00," 3,225", 0.05, 0.10," 2,625", -20.00,"

 0.05
",-," 3,448"," -18,375"," 69,600",
,-,-,-,-,"
							
							-
							
							",-," 4,950"," 1,198.00"," 1,480.95"," 4,950",10450.00," 27,000", 0.05, 0.60, 600,-,"
							
								-
							
							
							
							",-,-,-,-,
, 75,-,-,-,"
							
							-
							
							",-," 4,950"," 1,099.20"," 1,599.80"," 4,950",10500.00," 173,625", 0.05, 0.10," 15,675", -22.95,"

 0.10
",-," 21,939"," -257,775"," 578,925",
,-, -750, 10,-,"
 1,260.15
", 60.15, 75," 1,217.70"," 1,249.90"," 4,950",10550.00," 3,750", 0.10, 0.75, 225, -6.60,"

 0.10
",-, 58, 750, 750,
,-,-,-,-,"
							
							-
							
							",-," 4,950"," 1,132.00"," 1,195.65"," 4,950",10600.00," 29,400", 0.05, 0.10," 2,100", -24.85,"

 0.05
",-," 5,399"," -40,200"," 113,400",
,-,-,-,-,"
							
							-
							
							",-," 4,950"," 1,071.75"," 1,135.40"," 4,950",10650.00,-,-, 5.00," 7,050",-,"
							
								-
							
							
							
							",-,-,-," 3,525",
, 150, -75, 3,-,"
 1,139.60
", 122.35," 4,950"," 1,027.05"," 1,079.10", 75,10700.00," 16,575", 0.15, 0.20," 3,900", -28.75,"

 0.20
",-," 13,102"," -102,075"," 158,850",
, 150,-,-,-,"
							
							-
							
							",-," 4,950", 977.30," 1,040.85"," 4,950",10750.00, 150, 0.10, 0.40, 150, -32.00,"

 0.50
",-, 42, -600," 1,650",
," 1,350", -300, 9,-,"
 931.75
", -83.30," 4,950", 946.35, 978.90, 75,10800.00," 105,675", 0.05, 0.10," 7,800", -34.20,"

 0.05
",-," 17,611"," -51,750"," 238,125",
,-,-,-,-,"
							
							-
							
							",-," 4,950", 895.20, 958.80," 4,950",10850.00, 75, 0.10, 0.30, 75, -36.95,"

 0.10
",-, 200, 975," 9,000",
, 525, -225, 6,-,"
 881.80
", -37.20," 4,950", 845.00, 879.05, 75,10900.00," 61,050", 0.05, 0.15," 2,550", -40.30,"

 0.10
",-," 13,486"," -66,900"," 103,200",
, 150,-, 1,-,"
 1,010.65
", 239.55, 75, 817.75, 829.35, 75,10950.00," 4,500", 0.10, 0.45, 150, -42.35,"

 1.00
",-, 240," -2,625"," 8,400",
," 4,050"," -5,175", 272,-,"
 770.00
", -46.50, 75, 767.95, 779.25, 75,11000.00," 1,275", 0.15, 0.25," 2,025", -47.95,"

 0.25
",-," 76,168"," -326,475"," 737,550",
, 375," -1,050", 32,-,"
 705.60
", -74.05," 4,950", 695.05, 729.60, 75,11050.00, 150, 0.20, 0.55, 150, -51.75,"

 0.65
",-, 753, -450," 11,625",
," 2,025"," -4,425", 183,-,"
 670.00
", -50.50, 225, 644.35, 675.40, 75,11100.00, 300, 0.20, 0.30," 2,250", -55.70,"

 0.30
",-," 26,649"," -78,750"," 140,700",
," 1,275"," -1,125", 49,-,"
 605.95
", -81.55, 75, 617.75, 632.35, 75,11150.00, 150, 0.25, 0.70, 75, -62.15,"

 0.25
",-," 1,087"," 6,825"," 16,950",
," 13,050"," -28,650"," 1,107",-,"
 574.40
", -63.85, 75, 567.55, 575.05, 150,11200.00," 1,275", 0.25, 0.30, 150, -66.70,"

 0.30
",-," 45,360"," -20,400"," 521,025",
," 3,525"," -1,350", 36,-,"
 517.00
", -82.65," 4,950", 493.00, 556.20, 75,11250.00," 1,200", 0.10, 0.65, 150, -71.95,"

 0.70
",-," 1,375"," -6,825"," 22,425",
," 34,950"," -42,525"," 1,265",-,"
 466.00
", -74.00, 75, 461.25, 466.80, 150,11300.00," 3,600", 0.20, 0.25, 825, -79.25,"

 0.25
",-," 57,626"," -214,125"," 335,700",
," 2,250"," -3,000", 115,-,"
 426.65
", -77.75, 75, 420.10, 425.50, 75,11350.00," 1,500", 0.25, 0.60, 75, -85.40,"

 0.30
",-," 2,243"," -12,600"," 25,650",
," 53,400"," -37,950"," 2,053",-,"
 370.55
", -89.00, 75, 365.90, 372.25, 150,11400.00, 75, 0.30, 0.35," 5,325", -91.60,"

 0.30
",-," 100,399"," 29,325"," 520,800",
," 5,775"," -3,075", 144,-,"
 312.65
", -121.85, 75, 318.20, 330.25, 75,11450.00, 825, 0.30, 0.40, 375, -99.55,"

 0.30
",-," 11,251"," 18,075"," 48,075",
," 56,775"," -115,050"," 5,836",-,"
 267.50
", -111.05, 75, 266.25, 269.30, 75,11500.00," 5,175", 0.35, 0.45," 28,500", -108.40,"

 0.45
",-," 255,226"," 520,200"," 1,395,600",
," 12,075"," -1,050", 249,-,"
 224.65
", -123.65, 75, 216.10, 229.75, 75,11550.00, 75, 0.65, 0.70, 75, -120.70,"

 0.70
",-," 24,655"," 48,300"," 81,600",
," 45,675"," -80,250"," 7,544",-,"
 169.80
", -135.40, 75, 168.00, 169.50, 75,11600.00, 225, 0.90, 0.95," 1,125", -134.50,"

 0.95
",-," 254,959"," 447,600"," 847,575",
," 10,650"," -2,325", 811,-,"
 120.00
", -155.45, 75, 117.50, 121.45, 75,11650.00, 75, 2.30, 2.35, 75, -147.75,"

 2.35
",-," 77,250"," 251,925"," 279,300",
," 280,200"," -118,050"," 54,093",-,"
 72.35
", -167.70, 75, 72.30, 73.55, 450,11700.00, 300, 7.50, 7.65, 375, -159.45,"

 7.65
",-," 474,632"," 1,053,225"," 1,436,850",
