CALLS, ,PUTS
Chart,OI,Chng in OI,Volume,IV,LTP,Net Chng,BidQty,BidPrice,AskPrice,AskQty,Strike Price,BidQty,BidPrice,AskPrice,AskQty,Net Chng,LTP,IV,Volume,Chng in OI,OI,Chart
,-,-,-,-,"
							
							-
							
							",-," 4,950"," 1,948.40"," 2,539.20"," 1,200",9650.00," 11,700", 0.05, 0.20," 4,950", -4.85,"

 0.05
",-," 1,735"," -10,875"," 73,950",
,-,-,-,-,"
							
							-
							
							",-," 4,950"," 1,901.40"," 2,399.80"," 4,950",9700.00," 7,350", 0.05, 0.10, 825, -5.90,"

 0.05
",-, 978," 5,775"," 40,575",
,-,-,-,-,"
							
							-
							
							",-," 4,950"," 1,844.80"," 2,403.55"," 1,200",9750.00,-,-, 0.55," 4,575", -4.80,"

 1.80
",-, 3, 75," 2,325",
,-,-,-,-,"
							
							-
							
							",-," 4,950"," 1,816.40"," 2,299.75"," 1,200",9800.00," 3,000", 0.10, 0.20," 4,950", -7.70,"

 0.10
",-," 1,644"," -3,150"," 39,225",
,-,-,-,-,"
							
							-
							
							",-," 4,950"," 1,771.70"," 2,296.20"," 1,200",9850.00,-,-, 4.20," 3,675", -3.00,"

 5.00
",-, 1, 75," 1,650",
,-,-,-,-,"
							
							-
							
							",-," 4,950"," 1,727.60"," 2,199.90"," 2,025",9900.00, 900, 0.10, 0.15, 525, -9.50,"

 0.10
",-," 1,822"," -51,525"," 47,025",
,-,-,-,-,"
							
							-
							
							",-," 4,950"," 1,668.00"," 2,178.65"," 4,950",9950.00," 6,900", 0.10, 0.30," 4,500", -4.70,"

 0.30
",-," 11,424"," 12,600"," 12,900",
,-,-,-,-,"
							
							-
							
							",-," 4,950"," 1,601.40"," 2,099.80"," 4,950",10000.00," 80,700", 0.05, 0.10," 2,775", -11.50,"

 0.05
",-," 10,420"," -133,350"," 366,900",
,-,-,-,-,"
							
							-
							
							",-," 4,950"," 1,579.30"," 1,964.35"," 4,950",10050.00," 4,575", 0.05, 0.75, 75, -0.40,"

 0.05
",-, 249," 8,550"," 8,550",
,-,-,-,-,"
							
							-
							
							",-," 4,950"," 1,501.60"," 1,999.80"," 4,950",10100.00,-,-, 10.70," 59,400",-,"
							
								-
							
							
							
							",-,-,-," 21,225",
,-,-,-,-,"
							
							-
							
							",-," 4,950"," 1,491.30"," 1,866.05"," 4,950",10150.00," 4,500", 0.05, 0.45, 75, -0.50,"

 0.35
",-, 60," 4,500"," 4,500",
, 525,-, 9,-,"
 1,591.55
", 14.55, 75," 1,569.10"," 1,588.30", 75,10200.00," 9,375", 0.10, 0.15," 3,075", -14.70,"

 0.10
",-," 3,135"," -32,025"," 78,450",
,-,-,-,-,"
							
							-
							
							",-," 4,950"," 1,434.55"," 1,762.00"," 4,950",10250.00," 18,000", 0.05, 0.65, 75,-,"
							
								-
							
							
							
							",-,-,-,-,
,-,-,-,-,"
							
							-
							
							",-," 4,950"," 1,250.15"," 1,799.80"," 4,950",10300.00," 20,850", 0.05, 0.10," 2,250", -16.50,"

 0.05
",-," 1,334"," -20,175"," 49,050",
,-,-,-,-,"
							
							-
							
							",-," 4,950"," 1,314.60"," 1,626.45"," 4,950",10350.00," 22,650", 0.05, 0.85, 150, -2.75,"

 0.30
",-, 33, 900, 975,
,-,-,-,-,"
							
							-
							
							",-," 4,950"," 1,201.10"," 1,699.80"," 4,950",10400.00," 3,825", 0.10, 0.15," 3,750", -19.90,"

 0.15
",-," 3,295"," -13,125"," 74,850",
,-,-,-,-,"
							
							-
							
							",-," 4,950"," 1,243.10"," 1,514.55"," 4,950",10450.00," 27,000", 0.05, 0.65, 75,-,"
							
								-
							
							
							
							",-,-,-,-,
, 75,-,-,-,"
							
							-
							
							",-," 4,950"," 1,099.20"," 1,599.80"," 4,950",10500.00," 10,800", 0.15, 0.20," 10,875", -22.85,"

 0.20
",-," 19,990"," -230,475"," 606,225",
,-, -750, 10,-,"
 1,260.15
", 60.15, 75," 1,220.45"," 1,247.35"," 4,950",10550.00," 4,500", 0.10, 0.95, 750, -6.55,"

 0.15
",-, 48, 750, 750,
,-,-,-,-,"
							
							-
							
							",-," 4,950"," 1,151.30"," 1,214.95"," 4,950",10600.00," 3,750", 0.10, 0.20," 1,575", -24.80,"

 0.10
",-," 5,167"," -42,375"," 111,225",
,-,-,-,-,"
							
							-
							
							",-," 4,950"," 1,087.50"," 1,151.15"," 4,950",10650.00,-,-, 5.00," 6,900",-,"
							
								-
							
							
							
							",-,-,-," 3,525",
, 150, -75, 3,-,"
 1,139.60
", 122.35, 75," 1,070.60"," 1,088.50", 75,10700.00," 19,575", 0.25, 0.35," 5,400", -28.70,"

 0.25
",-," 12,208"," -94,350"," 166,575",
, 150,-,-,-,"
							
							-
							
							",-," 4,950", 998.45," 1,062.15"," 4,950",10750.00, 150, 0.10, 0.95, 300, -31.95,"

 0.55
",-, 40, -600," 1,650",
," 1,500", -150, 8,-,"
 1,120.55
", 105.50, 75, 970.65, 988.35, 75,10800.00," 7,725", 0.30, 0.35, 675, -33.95,"

 0.30
",-," 16,252"," -15,750"," 274,125",
,-,-,-,-,"
							
							-
							
							",-," 4,950", 896.65, 960.30," 4,950",10850.00, 825, 0.20, 0.30, 75, -36.85,"

 0.20
",-, 181, 525," 8,550",
, 525, -225, 5,-,"
 920.90
", 1.90, 75, 870.55, 888.45, 75,10900.00, 900, 0.20, 0.30, 225, -40.20,"

 0.20
",-," 13,086"," -63,450"," 106,650",
, 150,-, 1,-,"
 1,010.65
", 239.55, 75, 820.65, 839.05, 75,10950.00, 150, 0.30, 0.90, 75, -42.85,"

 0.50
",-, 238," -2,550"," 8,475",
," 5,475"," -3,750", 246,-,"
 777.10
", -39.40, 300, 779.90, 788.40, 75,11000.00, 450, 0.35, 0.40, 375, -47.90,"

 0.30
",-," 72,891"," -187,350"," 876,675",
, 600, -825, 26,-,"
 816.70
", 37.05, 75, 719.10, 738.55, 75,11050.00, 525, 0.10, 0.75, 75, -52.00,"

 0.40
",-, 744, -225," 11,850",
," 2,700"," -3,750", 169,-,"
 652.00
", -68.50, 75, 671.20, 687.80, 75,11100.00," 1,200", 0.45, 0.50," 2,175", -55.50,"

 0.50
",-," 25,207"," -57,825"," 161,625",
," 1,350"," -1,050", 46,-,"
 622.25
", -65.25, 75, 618.05, 639.95, 75,11150.00, 150, 0.35, 0.85, 75, -61.55,"

 0.85
",-," 1,060"," 6,900"," 17,025",
," 35,025"," -6,675", 874,-,"
 579.45
", -58.80, 300, 579.05, 585.25, 75,11200.00," 4,950", 0.65, 0.70, 825, -66.35,"

 0.65
",-," 42,851",-," 541,425",
," 3,675"," -1,200", 35,-,"
 533.45
", -66.20, 75, 521.30, 555.55, 75,11250.00, 150, 0.15, 0.85, 150, -71.80,"

 0.85
",-," 1,354"," -7,350"," 21,900",
," 37,725"," -39,750", 994,-,"
 479.15
", -60.85, 150, 480.35, 487.65, 75,11300.00," 5,025", 0.65, 0.75, 525, -78.80,"

 0.70
",-," 54,631"," -166,350"," 383,475",
," 2,625"," -2,625", 102,-,"
 409.05
", -95.35, 75, 427.85, 438.30, 75,11350.00, 150, 0.30, 1.00, 75, -84.70,"

 1.00
",-," 2,052"," -11,775"," 26,475",
," 75,300"," -16,050"," 1,869",-,"
 380.65
", -78.90, 150, 378.80, 384.25, 150,11400.00," 7,275", 1.00, 1.10, 900, -90.85,"

 1.05
",-," 93,024"," 78,825"," 570,300",
," 5,775"," -3,075", 140,-,"
 332.75
", -101.75, 75, 329.75, 339.60, 75,11450.00, 225, 1.30, 1.35, 375, -98.55,"

 1.30
",-," 9,975"," 14,550"," 44,550",
," 81,075"," -90,750"," 5,157",-,"
 283.55
", -95.00, 225, 279.55, 283.90, 75,11500.00," 5,550", 1.40, 1.50," 5,850", -107.40,"

 1.45
",-," 233,581"," 656,475"," 1,531,875",
," 9,750"," -3,375", 167,-,"
 229.20
", -119.10, 75, 230.40, 233.10, 75,11550.00, 150, 2.30, 2.40, 450, -119.05,"

 2.35
",-," 19,712"," 39,225"," 72,525",
," 57,750"," -68,175"," 6,888",-,"
 183.05
", -122.15, 75, 182.25, 184.45, 75,11600.00, 75, 3.60, 3.65, 225, -131.80,"

 3.65
",-," 211,610"," 461,925"," 861,900",
," 8,475"," -4,500", 642,-,"
 154.80
", -120.65, 75, 127.60, 152.70, 150,11650.00, 750, 5.85, 6.05, 225, -144.10,"

 6.00
",-," 50,969"," 176,850"," 204,225",
," 246,750"," -151,500"," 33,486",-,"
 94.95
", -145.10, 75, 94.45, 95.40, 75,11700.00, 600, 12.35, 12.55," 1,125", -154.65,"

 12.45
",-," 357,627"," 932,475"," 1,316,100",
," 178,200"," 63,450"," 12,289",-,"
 56.75
", -152.25, 150, 56.40, 57.20, 75,11750.00, 150, 23.80, 24.10, 675, -162.80,"

 24.10
",-," 92,445"," 152,475"," 270,525",
," 1,146,900"," 354,450"," 177,370",-,"
 32.40
", -152.15, 675, 32.20, 32.55, 75,11800.00, 150, 45.55, 46.00, 675, -161.75,"

 45.75
",-," 432,801"," 562,650"," 1,070,250",
," 525,375"," 450,300"," 56,217",-,"
 16.80
", -149.55, 150, 16.60, 16.85, 225,11850.00, 75, 74.95, 75.75, 75, -160.35,"

 76.00
",-," 83,358"," 136,200"," 154,725",
," 2,212,200"," 1,760,625"," 357,465",-,"
 8.65
", -133.75, 525, 8.50, 8.60, 75,11900.00, 75, 114.05, 114.90, 150, -148.70,"

 114.70
",-," 305,371"," 372,750"," 426,450",
," 516,600"," 445,950"," 86,154",-,"
 4.30
", -119.55, 750, 4.20, 4.35," 1,125",11950.00, 150, 153.80, 159.25, 75, -145.25,"

 160.00
",-," 21,991"," 15,375"," 22,125",
," 4,639,650"," 3,153,675"," 619,815",-,"
 2.80
", -104.10," 1,200", 2.80, 2.85," 2,025",12000.00, 225, 206.55, 209.10, 225, -120.85,"

 208.30
",-," 133,625"," 66,975"," 139,650",
," 305,400"," 246,075"," 67,051",-,"
 1.90
", -91.35, 750, 1.80, 1.85," 1,650",12050.00, 450, 248.25, 259.10, 150, -127.05,"

 249.65
",-," 5,028"," 12,225"," 12,675",
," 1,855,275"," 1,284,150"," 327,908",-,"
 1.30
", -76.25," 1,575", 1.25, 1.30," 1,950",12100.00, 75, 305.35, 307.70, 150, -99.40,"

 305.80
",-," 11,823"," 26,625"," 31,275",
," 181,500"," 149,625"," 29,967",-,"
 1.10
", -65.60, 450, 1.05, 1.15, 375,12150.00, 75, 347.50, 362.50, 75, -203.35,"

 351.45
",-, 95, 375, 375,
," 2,888,625"," 1,909,050"," 303,280",-,"
 0.85
", -56.60," 10,275", 0.85, 0.90," 6,825",12200.00, 150, 406.30, 410.35, 75, -69.75,"

 407.55
",-," 1,457"," 11,475"," 19,725",
," 44,850"," 42,375"," 9,747",-,"
 0.45
", -50.50, 750, 0.40, 0.65, 75,12250.00, 75, 427.75, 490.90, 75,-,"
							
								-
							
							
							
							",-,-,-,-,
," 1,304,025"," 734,925"," 157,769",-,"
 0.50
", -42.10," 13,125", 0.50, 0.55," 4,575",12300.00, 75, 492.00, 519.55," 4,950", -55.30,"

 500.00
",-, 105, -225, 675,
," 45,600"," 35,625"," 2,546",-,"
 0.45
", -40.50, 225, 0.35, 0.50, 600,12350.00," 4,950", 525.30, 588.80, 75,-,"
							
								-
							
							
							
							",-,-,-,-,
," 1,210,200"," 425,400"," 130,957",-,"
 0.35
", -32.10, 525, 0.35, 0.40," 12,150",12400.00," 4,950", 575.25, 610.15, 75, -154.90,"

 605.40
",-, 6, 75, 75,
, 675,-,-,-,"
							
							-
							
							",-,-,-, 0.50," 1,500",12450.00, 75, 626.20, 689.70, 75,-,"
							
								-
							
							
							
							",-,-,-,-,
," 2,811,225"," 1,127,550"," 224,895",-,"
 0.35
", -25.95, 225, 0.35, 0.40," 13,950",12500.00, 75, 693.80, 741.10, 150, -39.65,"

 717.55
",-, 78, -675, 225,
," 2,175"," 2,175", 500,-,"
 0.50
", -25.20, 75, 0.25, 0.45, 75,12550.00," 4,950", 728.35, 792.05," 4,950",-,"
							
								-
							
							
							
							",-,-,-,-,
," 820,500"," 343,275"," 63,788",-,"
 0.15
", -20.45," 20,025", 0.15, 0.20, 750,12600.00," 4,950", 778.35, 842.05," 4,950",-,"
							
								-
							
							
							
							",-,-,-,-,
," 1,125"," 1,125", 33,-,"
 0.10
", -18.45," 3,450", 0.10, 0.75," 1,050",12650.00," 4,950", 827.70, 891.40," 4,950",-,"
							
								-
							
							
							
							",-,-,-,-,
," 402,525"," 39,975"," 31,606",-,"
 0.10
", -16.40," 7,425", 0.10, 0.15," 25,875",12700.00," 4,950", 876.70, 940.40," 4,950",-,"
							
								-
							
							
							
							",-,-,-,-,
, 750, 750, 27,-,"
 0.15
", -13.05," 22,500", 0.05, 0.60, 450,12750.00," 4,950", 925.05, 988.80," 4,950",-,"
							
								-
							
							
							
							",-,-,-,-,
