CALLS, ,PUTS
Chart,OI,Chng in OI,Volume,IV,LTP,Net Chng,BidQty,BidPrice,AskPrice,AskQty,Strike Price,BidQty,BidPrice,AskPrice,AskQty,Net Chng,LTP,IV,Volume,Chng in OI,OI,Chart
,-,-,-,-,"
							
							-
							
							",-," 4,950"," 1,948.40"," 2,539.25"," 4,950",9650.00, 300, 0.15, 0.25," 4,500", -4.75,"

 0.15
",-," 1,657"," -12,450"," 72,375",
,-,-,-,-,"
							
							-
							
							",-," 1,200"," 1,412.45"," 2,483.30"," 4,950",9700.00," 10,575", 0.10, 0.25," 1,050", -5.75,"

 0.20
",-, 785," -1,125"," 33,675",
,-,-,-,-,"
							
							-
							
							",-," 1,200"," 1,398.95"," 2,403.60"," 4,950",9750.00,-,-, 1.80," 4,650", -3.80,"

 2.80
",-, 2,-," 2,250",
,-,-,-,-,"
							
							-
							
							",-," 4,950"," 1,816.40"," 2,399.80"," 4,950",9800.00," 7,050", 0.15, 0.25," 1,725", -7.55,"

 0.25
",-," 1,210"," -11,625"," 30,750",
,-,-,-,-,"
							
							-
							
							",-," 4,950"," 1,771.70"," 2,296.25"," 4,950",9850.00,-,-, 4.20," 5,175", -3.00,"

 5.00
",-, 1, 75," 1,650",
,-,-,-,-,"
							
							-
							
							",-," 4,950"," 1,727.60"," 2,235.05"," 4,950",9900.00," 6,450", 0.15, 0.25," 2,475", -9.45,"

 0.15
",-," 1,633"," -38,550"," 60,000",
,-,-,-,-,"
							
							-
							
							",-," 4,950"," 1,682.60"," 2,178.65"," 4,950",9950.00," 1,425", 0.15, 0.30, 150, -4.70,"

 0.30
",-," 11,424"," 12,600"," 12,900",
,-,-,-,-,"
							
							-
							
							",-," 4,950"," 1,148.50"," 2,199.80"," 4,950",10000.00," 3,075", 0.25, 0.35," 1,125", -11.30,"

 0.25
",-," 9,287"," -113,175"," 387,075",
,-,-,-,-,"
							
							-
							
							",-," 4,950"," 1,595.05"," 2,067.20"," 4,950",10050.00," 4,500", 0.10, 0.20, 450, -0.15,"

 0.30
",-, 235," 8,550"," 8,550",
,-,-,-,-,"
							
							-
							
							",-," 4,950"," 1,086.30"," 2,099.80"," 4,950",10100.00,-,-, 10.70," 57,450",-,"
							
								-
							
							
							
							",-,-,-," 21,225",
,-,-,-,-,"
							
							-
							
							",-," 4,950"," 1,551.30"," 1,950.25"," 4,950",10150.00," 4,500", 0.05, 0.45, 75, -0.50,"

 0.35
",-, 60,-,-,
, 525,-, 9,-,"
 1,591.55
", 14.55, 75," 1,606.95"," 1,639.50", 75,10200.00, 750, 0.35, 0.40," 4,575", -14.45,"

 0.35
",-," 2,664"," -17,700"," 92,775",
,-,-,-,-,"
							
							-
							
							",-," 4,950"," 1,434.55"," 1,762.00"," 4,950",10250.00," 4,500", 0.10, 0.65, 75,-,"
							
								-
							
							
							
							",-,-,-,-,
,-,-,-,-,"
							
							-
							
							",-," 1,200"," 1,396.40"," 1,899.80"," 4,950",10300.00, 300, 0.25, 0.35, 150, -16.20,"

 0.35
",-," 1,235"," -17,025"," 52,200",
,-,-,-,-,"
							
							-
							
							",-," 4,950"," 1,330.00"," 2,052.75"," 1,200",10350.00, 750, 0.25, 0.90," 1,800", -2.75,"

 0.30
",-, 33," 1,200"," 1,275",
,-,-,-,-,"
							
							-
							
							",-," 1,200", 908.25," 2,002.80"," 1,200",10400.00," 3,075", 0.30, 0.35," 1,650", -19.70,"

 0.35
",-," 3,115"," -9,900"," 78,075",
,-,-,-,-,"
							
							-
							
							",-," 4,950"," 1,190.75"," 1,558.15"," 4,950",10450.00," 4,500", 0.10, 0.65, 75,-,"
							
								-
							
							
							
							",-,-,-,-,
, 75,-,-,-,"
							
							-
							
							",-," 4,950"," 1,203.00"," 1,902.80"," 1,200",10500.00, 225, 0.40, 0.50," 3,450", -22.55,"

 0.50
",-," 18,285"," -212,925"," 623,775",
, 375, -375, 10,-,"
 1,260.15
", 60.15, 75," 1,256.70"," 1,287.45"," 4,950",10550.00," 4,500", 0.10, 0.95, 750, -6.55,"

 0.15
",-, 48, 375, 375,
,-,-,-,-,"
							
							-
							
							",-," 1,200"," 1,169.70"," 1,240.60"," 4,950",10600.00, 75, 0.45, 0.65, 150, -24.45,"

 0.45
",-," 4,744"," -41,700"," 111,900",
,-,-,-,-,"
							
							-
							
							",-," 1,200"," 1,128.65"," 1,203.80"," 4,950",10650.00,-,-, 10.00," 7,575",-,"
							
								-
							
							
							
							",-,-,-," 3,525",
, 225,-,-,-,"
							
							-
							
							",-, 75," 1,107.20"," 1,143.55", 75,10700.00, 225, 0.60, 0.70, 75, -28.25,"

 0.70
",-," 11,459"," -80,025"," 180,900",
, 150,-,-,-,"
							
							-
							
							",-," 1,200"," 1,025.30"," 1,089.75"," 4,950",10750.00, 300, 0.10, 1.00," 1,500", -32.40,"

 0.10
",-, 36, -525," 1,725",
," 1,500", -150, 8,-,"
 1,120.55
", 105.50, 75," 1,013.65"," 1,029.40", 75,10800.00, 450, 0.60, 0.70, 525, -33.60,"

 0.65
",-," 15,330"," -6,150"," 283,725",
,-,-,-,-,"
							
							-
							
							",-," 1,125", 935.10, 998.45," 4,950",10850.00, 150, 0.25, 0.90, 225, -36.65,"

 0.40
",-, 163, 75," 8,100",
, 600, -150, 5,-,"
 920.90
", 1.90, 75, 907.15, 923.45, 75,10900.00, 225, 0.55, 0.65, 75, -39.70,"

 0.70
",-," 12,241"," -70,650"," 99,450",
, 150,-, 1,-,"
 1,010.65
", 239.55, 75, 857.20, 874.10, 75,10950.00, 150, 0.60, 1.30, 75, -42.85,"

 0.50
",-, 216," -1,500"," 9,525",
," 6,225"," -3,000", 220,-,"
 805.00
", -11.50, 75, 814.75, 822.05, 75,11000.00, 525, 0.70, 0.80, 75, -47.40,"

 0.80
",-," 68,831"," -81,150"," 982,875",
, 600, -825, 26,-,"
 816.70
", 37.05, 75, 768.85, 786.35, 75,11050.00, 150, 0.70, 1.00," 1,575", -51.35,"

 1.05
",-, 640," 5,175"," 17,250",
," 3,150"," -3,300", 139,-,"
 705.85
", -14.65, 75, 705.00, 729.75, 75,11100.00, 75, 0.80, 0.95, 300, -55.20,"

 0.80
",-," 23,352"," -43,275"," 176,175",
," 1,350"," -1,050", 44,-,"
 705.00
", 17.50, 75, 656.55, 682.00, 75,11150.00, 225, 0.75, 1.15, 75, -61.15,"

 1.25
",-," 1,031"," 7,575"," 17,700",
," 37,425"," -4,275", 500,-,"
 617.55
", -20.70, 150, 615.30, 621.05, 150,11200.00, 300, 0.85, 0.95, 750, -66.10,"

 0.90
",-," 37,204"," -14,250"," 527,175",
," 3,825"," -1,050", 29,-,"
 571.25
", -28.40, 75, 565.00, 586.40, 75,11250.00, 75, 1.10, 2.10, 150, -71.55,"

 1.10
",-," 1,246"," -4,950"," 24,300",
," 41,250"," -36,225", 894,-,"
 516.90
", -23.10, 75, 516.90, 524.10, 375,11300.00, 150, 1.25, 1.30, 375, -78.25,"

 1.25
",-," 47,073"," -104,100"," 445,725",
," 2,850"," -2,400", 84,-,"
 455.00
", -49.40, 75, 463.65, 471.15, 75,11350.00, 150, 1.60, 1.70, 75, -84.25,"

 1.45
",-," 1,892"," -10,125"," 28,125",
," 79,050"," -12,300"," 1,372",-,"
 417.10
", -42.45, 150, 414.70, 419.90, 75,11400.00, 600, 1.85, 1.90," 3,525", -90.05,"

 1.85
",-," 69,401"," 107,625"," 599,100",
," 7,275"," -1,575", 64,-,"
 355.00
", -79.50, 75, 363.55, 379.50, 75,11450.00, 75, 2.40, 2.55, 75, -97.45,"

 2.40
",-," 6,040"," 13,575"," 43,575",
," 95,475"," -76,350"," 4,081",-,"
 318.50
", -60.05, 225, 317.70, 320.95, 150,11500.00, 150, 3.00, 3.05," 1,050", -105.85,"

 3.00
",-," 169,107"," 574,050"," 1,449,450",
," 9,975"," -3,150", 96,-,"
 270.15
", -78.15, 75, 261.05, 279.55, 225,11550.00, 75, 4.45, 4.70, 75, -116.95,"

 4.45
",-," 14,547"," 38,475"," 71,775",
," 52,725"," -73,200"," 5,827",-,"
 226.00
", -79.20, 75, 224.30, 226.00, 150,11600.00, 225, 6.65, 6.75, 750, -128.80,"

 6.65
",-," 154,807"," 328,200"," 728,175",
," 8,700"," -4,275", 571,-,"
 181.55
", -93.90, 75, 175.65, 183.10, 75,11650.00, 525, 9.95, 10.05, 150, -140.10,"

 10.00
",-," 28,453"," 45,450"," 72,825",
," 205,125"," -193,125"," 21,272",-,"
 137.95
", -102.10, 75, 137.85, 138.90, 75,11700.00, 75, 17.00, 17.20, 225, -149.85,"

 17.25
",-," 243,327"," 564,300"," 947,925",
," 103,500"," -11,250"," 5,937",-,"
 98.55
", -110.45, 75, 98.45, 99.70, 75,11750.00, 150, 28.10, 28.45, 75, -158.75,"

 28.15
",-," 60,247"," 73,275"," 191,325",
," 837,000"," 44,550"," 97,925",-,"
 69.45
", -115.10, 150, 69.30, 69.90, 75,11800.00," 3,450", 45.00, 45.30, 75, -162.10,"

 45.40
",-," 310,810"," 554,325"," 1,061,925",
," 254,550"," 179,475"," 21,600",-,"
 47.00
", -119.35," 1,050", 46.90, 47.15, 150,11850.00, 750, 68.25, 68.95, 150, -167.45,"

 68.90
",-," 51,711"," 98,925"," 117,450",
," 1,563,300"," 1,111,725"," 219,334",-,"
 30.30
", -112.10, 600, 30.10, 30.30, 225,11900.00, 300, 98.65, 99.05, 75, -164.10,"

 99.30
",-," 249,435"," 432,525"," 486,225",
," 266,775"," 196,125"," 44,759",-,"
 18.65
", -105.20, 450, 18.65, 18.75, 75,11950.00, 675, 134.85, 136.95, 75, -168.10,"

 137.15
",-," 20,443"," 23,625"," 30,375",
," 4,020,600"," 2,534,625"," 440,560",-,"
 12.05
", -94.85," 1,050", 12.05, 12.20, 975,12000.00, 75, 177.25, 179.15, 150, -149.25,"

 179.90
",-," 124,343"," 163,575"," 236,250",
," 267,450"," 208,125"," 43,244",-,"
 7.40
", -85.85, 150, 7.30, 7.40, 675,12050.00, 75, 218.05, 230.70, 150, -143.80,"

 232.90
",-," 4,883"," 16,275"," 16,725",
," 2,085,225"," 1,514,100"," 248,151",-,"
 4.80
", -72.75, 75, 4.75, 4.80," 1,650",12100.00, 75, 271.35, 273.95, 75, -136.85,"

 268.35
",-," 11,399"," 38,175"," 42,825",
," 183,225"," 151,350"," 22,830",-,"
 3.05
", -63.65, 225, 2.95, 3.20, 300,12150.00, 75, 313.05, 316.00, 75, -238.40,"

 316.40
",-, 84," 1,050"," 1,050",
," 2,932,950"," 1,953,375"," 247,735",-,"
 2.20
", -55.25, 675, 2.20, 2.25," 2,025",12200.00, 75, 364.30, 369.40, 75, -107.80,"

 369.50
",-," 1,327"," 14,700"," 22,950",
," 66,150"," 63,675"," 8,506",-,"
 1.70
", -49.25, 225, 1.40, 1.80, 150,12250.00, 75, 386.15, 448.10, 75,-,"
							
								-
							
							
							
							",-,-,-,-,
," 1,550,925"," 981,825"," 133,985",-,"
 1.25
", -41.35," 58,725", 1.25, 1.30," 17,025",12300.00, 75, 460.55, 475.10, 75, -90.75,"

 464.55
",-, 87, 825," 1,725",
," 45,900"," 35,925"," 2,220",-,"
 1.30
", -39.65, 300, 1.20, 1.30, 375,12350.00," 4,950", 501.95, 564.80, 75,-,"
							
								-
							
							
							
							",-,-,-,-,
," 1,421,100"," 636,300"," 115,957",-,"
 1.10
", -31.35," 6,750", 1.00, 1.10," 9,600",12400.00," 4,950", 547.50, 574.95, 75, -229.95,"

 530.35
",-, 5,-,-,
, 675,-,-,-,"
							
							-
							
							",-,-,-, 4.00," 4,050",12450.00, 75, 592.30, 655.25, 75,-,"
							
								-
							
							
							
							",-,-,-,-,
," 3,211,050"," 1,527,375"," 202,400",-,"
 0.95
", -25.35," 22,275", 0.90, 0.95," 2,700",12500.00, 75, 663.80, 674.05, 150, -77.20,"

 680.00
",-, 63, -300, 600,
," 4,950"," 4,950", 444,-,"
 0.75
", -24.95, 75, 0.65, 0.85," 4,125",12550.00," 4,950", 701.05, 764.40, 75,-,"
							
								-
							
							
							
							",-,-,-,-,
," 924,000"," 446,775"," 56,843",-,"
 0.70
", -19.90, 750, 0.70, 0.75, 900,12600.00," 4,950", 749.45, 812.90, 975,-,"
							
								-
							
							
							
							",-,-,-,-,
," 1,125"," 1,125", 19,-,"
 1.00
", -17.55," 4,500", 0.25, 1.25, 75,12650.00," 4,950", 796.15, 859.70," 4,950",-,"
							
								-
							
							
							
							",-,-,-,-,
," 440,550"," 78,000"," 28,965",-,"
 0.50
", -16.00," 3,075", 0.50, 0.55, 75,12700.00," 4,950", 845.90, 909.50, 975,-,"
							
								-
							
							
							
							",-,-,-,-,
, 900, 900, 23,-,"
 0.60
", -12.60, 75, 0.25, 0.60, 150,12750.00," 4,950", 890.70, 954.45," 4,950",-,"
							
								-
							
							
							
							",-,-,-,-,
," 527,625"," 127,950"," 26,749",-,"
 0.55
", -13.15, 900, 0.55, 0.60, 600,12800.00," 4,950", 940.00," 1,003.80"," 4,950",-,"
							
								-
							
							
							
							",-,-,-,-,
, 300, 300, 10,-,"
 0.25
", -9.00, 75, 0.15, 0.75, 150,12850.00," 4,950", 988.35," 1,051.85"," 4,950",-,"
							
								-
							
							
							
							",-,-,-,-,
," 170,325"," 39,300"," 15,078",-,"
 0.50
", -10.60," 1,275", 0.45, 0.50, 300,12900.00," 4,950"," 1,036.65"," 1,100.15"," 4,950",-,"
							
								-
							
							
							
							",-,-,-,-,
, 525, 300, 9,-,"
 1.05
", -4.45, 75, 0.35, 0.70, 75,12950.00," 4,950"," 1,085.85"," 1,149.40"," 4,950",-,"
							
								-
							
							
							
							",-,-,-,-,
," 1,585,050"," 479,625"," 72,655",-,"
 0.35
", -8.10," 17,550", 0.35, 0.40," 61,950",13000.00," 4,950"," 1,136.90"," 1,200.50"," 4,950",-,"
							
								-
							
							
							
							",-,-,-,-,
," 18,000"," 1,125", 635,-,"
 0.35
", -7.45, 900, 0.30, 0.40," 1,125",13050.00," 4,950"," 1,191.60"," 1,261.50"," 4,950",-,"
							
								-
							
							
							
							",-,-,-,-,
," 71,025"," 11,175"," 4,510",-,"
 0.20
", -6.95," 5,850", 0.15, 0.25, 300,13100.00, 975, 783.15," 1,401.80"," 4,950",-,"
							
								-
							
							
							
							",-,-,-,-,
," 1,350", 150, 3,-,"
 4.80
", -3.00,-,-, 1.00," 3,000",13150.00, 975, 855.55," 1,458.30", 975,-,"
							
								-
							
							
							
							",-,-,-,-,
," 96,150"," -26,100"," 4,552",-,"
 0.20
", -6.10," 1,200", 0.15, 0.20, 150,13200.00, 975, 843.05," 1,499.00"," 4,950",-,"
							
								-
							
							
							
							",-,-,-,-,
," 18,750"," 2,025", 213,-,"
 0.05
", -6.95," 4,800", 0.05, 0.25, 150,13250.00, 975, 872.45," 1,567.65"," 4,950",-,"
							
								-
							
							
							
							",-,-,-,-,
," 686,775"," -3,675"," 25,954",-,"
 0.15
", -5.65," 32,850", 0.10, 0.15," 1,575",13300.00, 975," 1,322.10"," 1,603.25", 975,-,"
							
								-
							
							
							
							",-,-,-,-,
," 122,325"," 47,550"," 3,268",-,"
 0.25
", -4.65," 4,500", 0.20, 0.30," 5,025",13350.00," 4,950"," 1,290.95"," 1,679.35"," 4,950",-,"
							
								-
							
							
							
							",-,-,-,-,
Total," 24,038,700",," 2,130,325",," 1,797,651",," 10,519,350",Total
