CALLS, ,PUTS
Chart,OI,Chng in OI,Volume,IV,LTP,Net Chng,BidQty,BidPrice,AskPrice,AskQty,Strike Price,BidQty,BidPrice,AskPrice,AskQty,Net Chng,LTP,IV,Volume,Chng in OI,OI,Chart
,-,-,-,-,"
							
							-
							
							",-," 1,200"," 1,481.75"," 2,539.20"," 1,200",9650.00,-,-, 0.10," 4,950", -4.85,"

 0.05
",-," 1,965"," -23,700"," 61,125",
,-,-,-,-,"
							
							-
							
							",-," 1,200"," 1,850.60"," 2,399.80"," 4,950",9700.00,-,-, 0.10," 4,800", -5.85,"

 0.10
",-," 1,199"," 5,325"," 40,125",
,-,-,-,-,"
							
							-
							
							",-," 1,200"," 1,362.65"," 2,403.55"," 1,200",9750.00,-,-, 0.55," 3,075", -4.80,"

 1.80
",-, 3, 75," 2,325",
,-,-,-,-,"
							
							-
							
							",-," 1,200"," 1,335.75"," 2,299.75"," 1,200",9800.00,-,-, 0.05, 450, -7.75,"

 0.05
",-," 1,777"," -5,925"," 36,450",
,-,-,-,-,"
							
							-
							
							",-," 1,200"," 1,285.70"," 2,296.20"," 1,200",9850.00,-,-, 4.20," 6,225", -3.00,"

 5.00
",-, 1, 75," 1,650",
,-,-,-,-,"
							
							-
							
							",-," 1,200"," 1,659.90"," 2,199.90"," 2,025",9900.00,-,-, 0.05," 1,650", -9.55,"

 0.05
",-," 2,183"," -57,525"," 41,025",
,-,-,-,-,"
							
							-
							
							",-," 1,200"," 1,184.00"," 2,452.70"," 1,200",9950.00,-,-, 0.05," 3,600", -4.95,"

 0.05
",-," 11,564"," 12,600"," 12,900",
,-,-,-,-,"
							
							-
							
							",-," 4,950"," 1,550.15"," 2,099.80"," 4,950",10000.00,-,-, 0.10," 7,725", -11.45,"

 0.10
",-," 11,403"," -182,100"," 318,150",
,-,-,-,-,"
							
							-
							
							",-," 4,950"," 1,441.90"," 1,798.85"," 4,950",10050.00,-,-, 0.05," 1,125", -0.40,"

 0.05
",-, 249," 8,550"," 8,550",
,-,-,-,-,"
							
							-
							
							",-," 4,950"," 1,450.15"," 1,999.80"," 4,950",10100.00,-,-, 10.70," 35,025",-,"
							
								-
							
							
							
							",-,-,-," 21,225",
,-,-,-,-,"
							
							-
							
							",-," 4,950"," 1,364.75"," 1,700.35"," 4,950",10150.00,-,-, 0.45, 75, -0.80,"

 0.05
",-, 120," 4,500"," 4,500",
, 525,-, 9,-,"
 1,591.55
", 14.55," 2,175"," 1,410.05"," 1,445.00", 525,10200.00,-,-, 0.15," 6,525", -14.75,"

 0.05
",-," 3,387"," -36,075"," 74,400",
,-,-,-,-,"
							
							-
							
							",-," 4,950"," 1,260.55"," 1,579.75"," 4,950",10250.00,-,-, 0.20," 2,025", -1.40,"

 0.05
",-, 240,-,-,
