CALLS, ,PUTS
Chart,OI,Chng in OI,Volume,IV,LTP,Net Chng,BidQty,BidPrice,AskPrice,AskQty,Strike Price,BidQty,BidPrice,AskPrice,AskQty,Net Chng,LTP,IV,Volume,Chng in OI,OI,Chart
,-,-,-,-,"
							
							-
							
							",-," 1,200"," 1,465.45"," 2,495.20"," 1,200",9650.00," 1,500", 0.20, 0.30," 5,550", -4.70,"

 0.20
",-," 1,390"," 4,200"," 89,025",
,-,-,-,-,"
							
							-
							
							",-," 1,200"," 2,033.20"," 2,483.25"," 1,200",9700.00," 1,500", 0.15, 0.35," 2,475", -5.50,"

 0.45
",-, 775, -450," 34,350",
,-,-,-,-,"
							
							-
							
							",-," 4,950"," 2,015.70"," 2,652.60"," 4,950",9750.00,-,-, 1.80," 5,325", -3.80,"

 2.80
",-, 2,-," 2,250",
,-,-,-,-,"
							
							-
							
							",-," 1,200"," 1,616.90"," 2,374.45"," 1,200",9800.00, 75, 0.20, 0.25, 750, -7.60,"

 0.20
",-," 1,110"," -8,325"," 34,050",
,-,-,-,-,"
							
							-
							
							",-," 4,950"," 1,926.80"," 2,489.10"," 4,950",9850.00,-,-, 4.20," 7,650", -3.00,"

 5.00
",-, 1,-," 1,575",
,-,-,-,-,"
							
							-
							
							",-," 1,200"," 1,255.65"," 2,235.00"," 1,200",9900.00," 3,375", 0.35, 0.40," 2,700", -9.20,"

 0.40
",-," 1,482"," -33,825"," 64,725",
,-,-,-,-,"
							
							-
							
							",-," 1,200"," 1,218.25"," 2,303.65"," 1,200",9950.00," 3,300", 0.30, 0.40, 450, -4.65,"

 0.35
",-," 11,144"," 13,350"," 13,650",
,-,-,-,-,"
							
							-
							
							",-," 1,200"," 1,749.60"," 2,199.75"," 1,200",10000.00," 4,425", 0.20, 0.25," 2,775", -11.30,"

 0.25
",-," 8,658"," -90,900"," 409,350",
,-,-,-,-,"
							
							-
							
							",-," 1,200"," 1,160.15"," 2,191.30"," 4,950",10050.00," 4,500", 0.10, 0.30, 450, -0.15,"

 0.30
",-, 235," 8,550"," 8,550",
,-,-,-,-,"
							
							-
							
							",-," 1,200"," 1,629.60"," 2,099.75"," 1,200",10100.00,-,-, 10.70," 55,425",-,"
							
								-
							
							
							
							",-,-,-," 21,225",
,-,-,-,-,"
							
							-
							
							",-," 4,950"," 1,514.90"," 1,950.25"," 4,950",10150.00," 4,500", 0.35, 0.95," 4,500",-,"
							
								-
							
							
							
							",-,-,-,-,
, 600, 75, 2,-,"
 1,770.55
", 193.55, 75," 1,677.15"," 1,698.95", 75,10200.00," 1,125", 0.40, 0.45," 1,725", -14.35,"

 0.45
",-," 2,401"," -17,625"," 92,850",
,-,-,-,-,"
							
							-
							
							",-," 4,950"," 1,434.55"," 1,848.35"," 4,950",10250.00," 4,500", 0.20, 2.35, 975,-,"
							
								-
							
							
							
							",-,-,-,-,
,-,-,-,-,"
							
							-
							
							",-," 1,200"," 1,430.70"," 1,899.75"," 1,200",10300.00, 600, 0.25, 0.35, 675, -16.25,"

 0.30
",-," 1,111"," -14,325"," 54,900",
,-,-,-,-,"
							
							-
							
							",-," 1,200", 978.90," 1,924.40"," 4,950",10350.00," 4,500", 0.30, 0.95, 150, -2.80,"

 0.25
",-, 21, 750, 825,
,-,-,-,-,"
							
							-
							
							",-," 1,200"," 1,304.40"," 1,799.75"," 1,200",10400.00, 225, 0.55, 0.70, 150, -19.50,"

 0.55
",-," 2,898"," -10,425"," 77,550",
,-,-,-,-,"
							
							-
							
							",-," 4,950"," 1,293.55"," 1,602.45"," 4,950",10450.00," 4,500", 0.35, 1.75, 975,-,"
							
								-
							
							
							
							",-,-,-,-,
, 75,-,-,-,"
							
							-
							
							",-," 4,950"," 1,203.00"," 1,699.70"," 1,200",10500.00, 225, 0.60, 0.65," 2,025", -22.40,"

 0.65
",-," 16,936"," -139,650"," 697,050",
, 750,-,-,-,"
							
							-
							
							",-, 75," 1,327.35"," 1,363.35", 75,10550.00," 4,500", 0.10, 2.45, 975, -5.95,"

 0.75
",-, 38, 300, 300,
,-,-,-,-,"
							
							-
							
							",-," 4,950"," 1,261.30"," 1,341.45"," 4,950",10600.00, 75, 0.60, 0.75, 75, -24.15,"

 0.75
",-," 4,424"," -39,975"," 113,625",
,-,-,-,-,"
							
							-
							
							",-," 4,950"," 1,207.35"," 1,294.40"," 4,950",10650.00,-,-, 10.00," 12,450",-,"
							
								-
							
							
							
							",-,-,-," 3,525",
, 225,-,-,-,"
							
							-
							
							",-, 75," 1,172.80"," 1,211.65", 75,10700.00, 300, 0.55, 0.75, 75, -28.35,"

 0.60
",-," 10,683"," -61,125"," 199,800",
, 150,-,-,-,"
							
							-
							
							",-," 4,950"," 1,111.80"," 1,185.10"," 4,950",10750.00, 300, 0.50, 1.00, 225, -31.50,"

 1.00
",-, 23, 150," 2,400",
," 1,500", -150, 8,-,"
 1,120.55
", 105.50, 75," 1,081.75"," 1,107.80", 75,10800.00, 300, 0.80, 0.90, 150, -33.45,"

 0.80
",-," 14,074"," 18,225"," 308,100",
,-,-,-,-,"
							
							-
							
							",-," 4,950"," 1,006.20"," 1,077.75"," 4,950",10850.00, 150, 0.60, 1.30, 75, -36.50,"

 0.55
",-, 139, 825," 8,850",
, 600, -150, 3,-,"
 1,003.70
", 84.70, 75, 977.30, 991.80, 75,10900.00, 375, 0.65, 0.85, 75, -39.55,"

 0.85
",-," 11,447"," -53,475"," 116,625",
, 150,-, 1,-,"
 1,010.65
", 239.55, 150, 923.30, 941.70, 75,10950.00, 75, 0.70, 1.50," 1,650", -42.55,"

 0.80
",-, 208," -1,200"," 9,825",
," 7,200"," -2,025", 163,-,"
 890.20
", 73.70, 150, 884.70, 897.35, 75,11000.00," 5,400", 1.05, 1.10, 675, -47.15,"

 1.05
",-," 62,307"," -4,200"," 1,059,825",
, 600, -825, 26,-,"
 816.70
", 37.05, 75, 826.00, 858.65, 75,11050.00, 300, 0.65, 1.90, 150, -51.20,"

 1.20
",-, 616," 6,225"," 18,300",
," 4,275"," -2,175", 106,-,"
 809.75
", 89.25, 75, 777.20, 798.05, 75,11100.00, 75, 1.45, 1.55, 375, -54.50,"

 1.50
",-," 20,582"," -33,075"," 186,375",
," 2,025", -375, 19,-,"
 750.10
", 62.60, 150, 708.30, 759.45, 75,11150.00, 75, 1.65, 2.50, 150, -60.75,"

 1.65
",-, 932," 8,325"," 18,450",
," 35,775"," -5,925", 325,-,"
 709.80
", 71.55, 75, 683.85, 697.40, 75,11200.00, 375, 1.90, 1.95, 450, -65.05,"

 1.95
",-," 32,262"," 9,900"," 551,325",
," 4,050", -825, 19,-,"
 637.25
", 37.60, 75, 632.25, 657.10, 75,11250.00, 150, 1.70, 2.35, 150, -70.50,"

 2.15
",-," 1,120"," -3,225"," 26,025",
," 54,225"," -23,250", 661,-,"
 598.65
", 58.65, 75, 585.40, 594.25, 150,11300.00, 375, 2.50, 2.65, 75, -76.95,"

 2.55
",-," 39,711"," -125,775"," 424,050",
," 3,225"," -2,025", 71,-,"
 547.00
", 42.60, 75, 532.20, 559.85, 75,11350.00, 150, 2.75, 3.85, 75, -82.70,"

 3.00
",-," 1,734"," -7,875"," 30,375",
," 86,100"," -5,250"," 1,053",-,"
 495.00
", 35.45, 300, 489.75, 495.60, 75,11400.00, 225, 3.45, 3.60, 450, -88.30,"

 3.60
",-," 52,343"," 65,475"," 556,950",
," 7,275"," -1,575", 48,-,"
 443.65
", 9.15, 75, 434.65, 450.00, 150,11450.00, 75, 4.55, 4.75, 75, -95.25,"

 4.60
",-," 4,746"," 9,300"," 39,300",
," 101,325"," -70,500"," 3,268",-,"
 400.20
", 21.65, 75, 395.20, 398.20, 150,11500.00, 675, 5.65, 5.75, 75, -103.10,"

 5.75
",-," 127,804"," 484,275"," 1,359,675",
," 10,650"," -2,475", 81,-,"
 357.45
", 9.15, 75, 335.30, 357.45, 75,11550.00, 75, 7.40, 7.65, 75, -114.15,"

 7.25
",-," 10,351"," 35,175"," 68,475",
," 69,900"," -56,025"," 4,664",-,"
 298.50
", -6.70, 75, 298.05, 301.90, 75,11600.00," 2,325", 10.80, 10.95, 150, -124.45,"

 11.00
",-," 111,704"," 232,575"," 632,550",
," 8,550"," -4,425", 439,-,"
 266.35
", -9.10, 75, 254.20, 260.65, 75,11650.00, 225, 14.85, 15.25, 75, -134.75,"

 15.35
",-," 19,062"," 31,200"," 58,575",
," 229,575"," -168,675"," 14,169",-,"
 212.20
", -27.85, 75, 212.70, 214.25, 75,11700.00, 75, 21.15, 21.30, 75, -145.85,"

 21.25
",-," 160,483"," 413,250"," 796,875",
," 82,425"," -32,325"," 4,022",-,"
 171.80
", -37.20, 75, 170.75, 173.80, 75,11750.00, 225, 28.80, 29.30, 375, -158.05,"

 28.85
",-," 35,239"," 33,300"," 151,350",
," 520,500"," -271,950"," 54,352",-,"
 135.30
", -49.25, 75, 135.55, 136.45, 75,11800.00, 300, 39.60, 39.80, 825, -167.70,"

 39.80
",-," 210,079"," 445,575"," 953,175",
," 73,950"," -1,125"," 8,363",-,"
 103.90
", -62.45, 75, 103.25, 104.25, 75,11850.00, 600, 53.70, 54.20, 75, -182.25,"

 54.10
",-," 26,238"," 80,625"," 99,150",
," 811,800"," 360,225"," 124,333",-,"
 75.05
", -67.35, 75, 75.05, 75.60, 300,11900.00, 75, 73.40, 73.90, 225, -189.65,"

 73.75
",-," 190,673"," 545,325"," 599,025",
," 206,400"," 135,750"," 24,256",-,"
 51.85
", -72.00, 75, 51.25, 51.85, 75,11950.00, 225, 97.60, 99.25, 375, -203.95,"

 101.30
",-," 18,069"," 52,725"," 59,475",
," 3,011,400"," 1,525,425"," 301,403",-,"
 33.90
", -73.00, 150, 33.70, 33.90, 150,12000.00, 75, 127.45, 128.50, 225, -201.60,"

 127.55
",-," 108,958"," 280,500"," 353,175",
," 163,125"," 103,800"," 29,115",-,"
 19.80
", -73.45, 150, 19.70, 19.95, 75,12050.00, 75, 164.70, 174.00, 225, -215.90,"

 160.80
",-," 4,671"," 22,950"," 23,400",
," 1,791,900"," 1,220,775"," 186,120",-,"
 12.10
", -65.45, 300, 12.00, 12.20, 375,12100.00, 150, 204.85, 207.70, 150, -201.45,"

 203.75
",-," 10,533"," 48,825"," 53,475",
," 143,850"," 111,975"," 16,008",-,"
 7.75
", -58.95, 525, 7.75, 7.95, 300,12150.00, 75, 239.90, 258.00, 75, -265.00,"

 289.80
",-, 71," 1,275"," 1,275",
," 2,783,625"," 1,804,050"," 191,982",-,"
 5.15
", -52.30, 450, 5.10, 5.15, 75,12200.00, 75, 295.45, 304.60, 75, -181.85,"

 295.45
",-," 1,193"," 15,975"," 24,225",
," 51,675"," 49,200"," 7,027",-,"
 3.65
", -47.30, 450, 3.35, 3.60, 300,12250.00, 75, 304.85, 365.65, 75,-,"
							
								-
							
							
							
							",-,-,-,-,
," 1,478,025"," 908,925"," 108,018",-,"
 2.50
", -40.10, 825, 2.45, 2.55," 5,250",12300.00, 75, 395.70, 405.30, 75, -157.40,"

 397.90
",-, 77," 1,500"," 2,400",
," 37,125"," 27,150"," 1,785",-,"
 2.00
", -38.95, 75, 1.95, 2.30, 900,12350.00," 4,950", 418.20, 481.00, 75,-,"
							
								-
							
							
							
							",-,-,-,-,
," 1,373,625"," 588,825"," 96,200",-,"
 1.55
", -30.90," 2,850", 1.55, 1.60," 7,725",12400.00, 75, 478.10, 504.35, 75, -229.95,"

 530.35
",-, 5,-,-,
, 675,-,-,-,"
							
							-
							
							",-,-,-, 15.00," 5,025",12450.00, 75, 511.45, 574.65, 75,-,"
							
								-
							
							
							
							",-,-,-,-,
," 3,197,250"," 1,513,575"," 163,098",-,"
 1.35
", -24.95," 40,350", 1.30, 1.35," 17,250",12500.00, 750, 573.00, 605.30, 75, -162.20,"

 595.00
",-, 53, -600, 300,
," 8,250"," 8,250", 440,-,"
 1.00
", -24.70, 75, 0.70, 2.00," 4,125",12550.00, 975, 600.85, 664.40, 75,-,"
							
								-
							
							
							
							",-,-,-,-,
," 930,750"," 453,525"," 48,030",-,"
 1.00
", -19.60," 14,400", 0.95, 1.00, 975,12600.00, 975, 649.00, 712.70," 4,950",-,"
							
								-
							
							
							
							",-,-,-,-,
," 1,200"," 1,200", 19,-,"
 1.00
", -17.55," 3,075", 0.25, 1.30, 75,12650.00, 975, 698.60, 762.35," 4,950",-,"
							
								-
							
							
							
							",-,-,-,-,
," 464,175"," 101,625"," 26,063",-,"
 0.70
", -15.80," 2,625", 0.70, 0.75," 9,075",12700.00, 975, 748.10, 811.95," 4,950",-,"
							
								-
							
							
							
							",-,-,-,-,
, 900, 900, 21,-,"
 0.65
", -12.55, 75, 0.30, 1.00, 300,12750.00, 975, 797.20, 861.10," 4,950",-,"
							
								-
							
							
							
							",-,-,-,-,
," 542,250"," 142,575"," 23,001",-,"
 0.65
", -13.05, 975, 0.65, 0.70," 2,775",12800.00, 975, 846.55, 910.45," 4,950",-,"
							
								-
							
							
							
							",-,-,-,-,
, 300, 300, 8,-,"
 0.55
", -8.70," 4,500", 0.45, 0.90, 75,12850.00, 975, 896.00, 962.05," 4,950",-,"
							
								-
							
							
							
							",-,-,-,-,
," 190,875"," 59,850"," 13,355",-,"
 0.55
", -10.55, 750, 0.55, 0.60," 4,200",12900.00, 975, 945.75," 1,012.05"," 4,950",-,"
							
								-
							
							
							
							",-,-,-,-,
, 450, 225, 9,-,"
 1.05
", -4.45, 150, 0.50, 1.30, 75,12950.00, 975, 993.35," 1,063.75"," 4,950",-,"
							
								-
							
							
							
							",-,-,-,-,
," 1,694,775"," 589,350"," 63,631",-,"
 0.40
", -8.05," 1,725", 0.40, 0.45," 30,075",13000.00, 975," 1,045.55"," 1,114.95"," 4,950",-,"
							
								-
							
							
							
							",-,-,-,-,
," 29,100"," 12,225", 358,-,"
 0.50
", -7.30, 600, 0.35, 0.50," 1,725",13050.00," 4,950"," 1,099.95"," 1,173.60"," 4,950",-,"
							
								-
							
							
							
							",-,-,-,-,
," 87,600"," 27,750"," 3,974",-,"
 0.40
", -6.75," 2,400", 0.30, 0.35, 75,13100.00, 975," 1,058.50"," 1,401.75", 975,-,"
							
								-
							
							
							
							",-,-,-,-,
," 1,350", 150, 3,-,"
 4.80
", -3.00,-,-, 4.00," 6,300",13150.00, 975, 908.40," 1,583.90", 975,-,"
							
								-
							
							
							
							",-,-,-,-,
," 105,675"," -16,575"," 3,868",-,"
 0.30
", -6.00," 4,200", 0.30, 0.40," 2,775",13200.00, 975," 1,160.15"," 1,498.95", 975,-,"
							
								-
							
							
							
							",-,-,-,-,
," 20,925"," 4,200", 179,-,"
 0.30
", -6.70, 225, 0.35, 0.45, 225,13250.00, 975," 1,100.65"," 1,724.00", 975,-,"
							
								-
							
							
							
							",-,-,-,-,
," 804,675"," 114,225"," 22,303",-,"
 0.35
", -5.45," 5,250", 0.30, 0.35," 9,450",13300.00, 975," 1,204.60"," 1,603.25", 975,-,"
							
								-
							
							
							
							",-,-,-,-,
