CALLS, ,PUTS
Chart,OI,Chng in OI,Volume,IV,LTP,Net Chng,BidQty,BidPrice,AskPrice,AskQty,Strike Price,BidQty,BidPrice,AskPrice,AskQty,Net Chng,LTP,IV,Volume,Chng in OI,OI,Chart
,-,-,-,-,"
							
							-
							
							",-," 1,200"," 1,488.85"," 2,495.20"," 1,200",9650.00, 150, 0.15, 0.30," 5,550", -4.75,"

 0.15
",-," 1,442"," 1,800"," 86,625",
,-,-,-,-,"
							
							-
							
							",-," 1,200"," 2,035.10"," 2,483.25"," 1,200",9700.00," 7,650", 0.10, 0.20, 975, -5.50,"

 0.45
",-, 775, -450," 34,350",
,-,-,-,-,"
							
							-
							
							",-," 4,950"," 2,015.70"," 2,652.60"," 4,950",9750.00,-,-, 1.80," 5,325", -3.80,"

 2.80
",-, 2,-," 2,250",
,-,-,-,-,"
							
							-
							
							",-," 1,200"," 1,641.40"," 2,374.45"," 1,200",9800.00," 1,875", 0.15, 0.20, 750, -7.65,"

 0.15
",-," 1,157"," -11,025"," 31,350",
,-,-,-,-,"
							
							-
							
							",-," 4,950"," 1,926.80"," 2,489.10"," 4,950",9850.00,-,-, 4.20," 7,650", -3.00,"

 5.00
",-, 1, 75," 1,650",
,-,-,-,-,"
							
							-
							
							",-," 1,200"," 1,278.95"," 2,235.00"," 1,200",9900.00, 375, 0.30, 0.35," 1,200", -9.30,"

 0.30
",-," 1,537"," -33,900"," 64,650",
,-,-,-,-,"
							
							-
							
							",-," 1,200"," 1,241.75"," 2,303.65"," 1,200",9950.00," 3,000", 0.30, 0.35, 450, -4.65,"

 0.35
",-," 11,149"," 12,000"," 12,300",
,-,-,-,-,"
							
							-
							
							",-," 1,200"," 1,754.00"," 2,199.75"," 1,200",10000.00," 12,375", 0.20, 0.25," 3,075", -11.35,"

 0.20
",-," 8,842"," -95,550"," 404,700",
,-,-,-,-,"
							
							-
							
							",-," 1,200"," 1,183.95"," 2,191.30"," 4,950",10050.00," 4,500", 0.10, 0.30, 450, -0.15,"

 0.30
",-, 235," 8,550"," 8,550",
,-,-,-,-,"
							
							-
							
							",-," 1,200"," 1,652.60"," 2,099.75"," 1,200",10100.00,-,-, 10.70," 56,625",-,"
							
								-
							
							
							
							",-,-,-," 21,225",
,-,-,-,-,"
							
							-
							
							",-," 1,200"," 1,523.75"," 1,950.20"," 1,200",10150.00," 4,500", 0.10, 0.40," 4,500", -0.50,"

 0.35
",-, 60,-,-,
, 600, 75, 2,-,"
 1,770.55
", 193.55, 75," 1,672.20"," 1,692.35", 75,10200.00, 525, 0.35, 0.40," 4,725", -14.40,"

 0.40
",-," 2,491"," -15,750"," 94,725",
,-,-,-,-,"
							
							-
							
							",-," 4,950"," 1,434.55"," 1,848.35"," 4,950",10250.00," 4,500", 0.20, 1.40, 75,-,"
							
								-
							
							
							
							",-,-,-,-,
,-,-,-,-,"
							
							-
							
							",-," 1,200"," 1,454.20"," 1,899.75"," 1,200",10300.00, 750, 0.25, 0.35, 300, -16.15,"

 0.40
",-," 1,134"," -14,775"," 54,450",
,-,-,-,-,"
							
							-
							
							",-," 1,200"," 1,003.10"," 1,924.40"," 4,950",10350.00, 300, 0.35, 1.00," 1,500", -0.25,"

 2.80
",-, 27, 750, 825,
,-,-,-,-,"
							
							-
							
							",-," 1,200"," 1,330.00"," 1,799.75"," 1,200",10400.00, 225, 0.45, 0.55, 750, -19.55,"

 0.50
",-," 2,944"," -7,950"," 80,025",
,-,-,-,-,"
							
							-
							
							",-," 4,950"," 1,293.55"," 1,602.45"," 4,950",10450.00," 4,500", 0.10, 1.50," 1,500",-,"
							
								-
							
							
							
							",-,-,-,-,
, 75,-,-,-,"
							
							-
							
							",-," 4,950"," 1,203.00"," 1,699.70"," 1,200",10500.00, 75, 0.50, 0.55, 450, -22.55,"

 0.50
",-," 17,100"," -138,525"," 698,175",
, 750,-,-,-,"
							
							-
							
							",-, 75," 1,321.65"," 1,355.80", 75,10550.00," 4,500", 0.10, 1.50," 1,350", -5.95,"

 0.75
",-, 38,-,-,
,-,-,-,-,"
							
							-
							
							",-," 4,950"," 1,261.30"," 1,341.45"," 4,950",10600.00, 600, 0.40, 0.45, 600, -24.45,"

 0.45
",-," 4,498"," -40,350"," 113,250",
,-,-,-,-,"
							
							-
							
							",-," 4,950"," 1,207.35"," 1,294.40"," 4,950",10650.00,-,-, 10.00," 12,450",-,"
							
								-
							
							
							
							",-,-,-," 3,525",
, 225,-,-,-,"
							
							-
							
							",-, 75," 1,166.40"," 1,204.80", 75,10700.00," 2,700", 0.40, 0.45, 75, -28.50,"

 0.45
",-," 10,784"," -62,175"," 198,750",
, 150,-,-,-,"
							
							-
							
							",-," 4,950"," 1,111.80"," 1,185.10"," 4,950",10750.00, 300, 0.50, 1.00, 225, -31.50,"

 1.00
",-, 23, 75," 2,325",
," 1,500", -150, 8,-,"
 1,120.55
", 105.50, 75," 1,066.65"," 1,097.05", 75,10800.00, 450, 0.65, 0.75," 3,150", -33.60,"

 0.65
",-," 14,286"," 21,375"," 311,250",
,-,-,-,-,"
							
							-
							
							",-," 4,950"," 1,006.20"," 1,077.75"," 4,950",10850.00, 75, 0.60, 1.30, 150, -36.45,"

 0.60
",-, 140, 900," 8,925",
, 600, -150, 3,-,"
 1,003.70
", 84.70, 75, 971.70, 984.25, 75,10900.00, 150, 0.70, 0.80," 1,050", -39.75,"

 0.65
",-," 11,621"," -54,975"," 115,125",
, 150,-, 1,-,"
 1,010.65
", 239.55, 75, 919.30, 934.25, 75,10950.00, 75, 0.70, 0.80, 675, -42.55,"

 0.80
",-, 209," -1,350"," 9,675",
," 7,200"," -2,025", 191,-,"
 885.00
", 68.50, 375, 876.00, 880.95, 75,11000.00," 5,925", 0.90, 0.95," 2,700", -47.30,"

 0.90
",-," 63,061"," -1,500"," 1,062,525",
, 600, -825, 26,-,"
 816.70
", 37.05, 75, 821.55, 851.40, 75,11050.00, 75, 0.65, 1.60, 225, -51.75,"

 0.65
",-, 619," 6,000"," 18,075",
," 4,275"," -2,175", 108,-,"
 786.05
", 65.55, 75, 756.60, 807.50, 75,11100.00, 375, 1.15, 1.25," 1,125", -54.75,"

 1.25
",-," 20,930"," -33,900"," 185,550",
," 2,025", -375, 19,-,"
 750.10
", 62.60, 150, 708.30, 751.95, 150,11150.00, 150, 1.25, 1.85, 75, -60.60,"

 1.80
",-, 962," 8,400"," 18,525",
," 37,200"," -4,500", 371,-,"
 677.30
", 39.05, 150, 676.05, 681.75, 75,11200.00, 450, 1.40, 1.45, 150, -65.55,"

 1.45
",-," 33,083"," 10,800"," 552,225",
," 4,050", -825, 20,-,"
 636.45
", 36.80, 75, 629.05, 654.20, 150,11250.00, 75, 1.50, 1.80, 150, -71.15,"

 1.50
",-," 1,143"," -4,200"," 25,050",
," 51,375"," -26,100", 677,-,"
 580.25
", 40.25, 225, 576.00, 584.75, 150,11300.00, 975, 1.80, 1.85, 375, -77.70,"

 1.80
",-," 40,980"," -116,400"," 433,425",
," 2,850"," -2,400", 73,-,"
 540.05
", 35.65, 75, 526.55, 551.95, 150,11350.00, 150, 1.60, 2.75, 225, -83.00,"

 2.70
",-," 1,740"," -8,025"," 30,225",
," 88,125"," -3,225"," 1,127",-,"
 478.20
", 18.65, 75, 478.25, 482.60, 150,11400.00, 300, 2.55, 2.60, 225, -89.30,"

 2.60
",-," 54,979"," 70,125"," 561,600",
," 7,275"," -1,575", 51,-,"
 440.75
", 6.25, 75, 429.05, 443.75, 75,11450.00, 75, 3.15, 3.35, 150, -96.50,"

 3.35
",-," 4,975"," 8,025"," 38,025",
," 95,475"," -76,350"," 3,410",-,"
 386.35
", 7.80, 150, 384.50, 387.75, 150,11500.00," 4,725", 4.35, 4.45, 600, -104.45,"

 4.40
",-," 134,206"," 481,125"," 1,356,525",
," 10,275"," -2,850", 84,-,"
 341.00
", -7.30, 75, 327.50, 347.60, 225,11550.00, 225, 6.20, 6.40, 75, -115.00,"

 6.40
",-," 11,100"," 35,100"," 68,400",
," 70,275"," -55,650"," 4,827",-,"
 290.25
", -14.95, 75, 291.15, 293.05, 75,11600.00, 150, 9.80, 9.95, 150, -125.50,"

 9.95
",-," 118,073"," 250,875"," 650,850",
," 8,625"," -4,350", 484,-,"
 257.85
", -17.60, 75, 239.50, 255.50, 75,11650.00, 150, 13.75, 14.05, 150, -136.00,"

 14.10
",-," 20,109"," 27,075"," 54,450",
," 229,425"," -168,825"," 14,693",-,"
 203.25
", -36.80, 75, 203.55, 205.30, 75,11700.00, 150, 19.65, 19.80, 75, -147.30,"

 19.80
",-," 169,380"," 424,650"," 808,275",
," 82,800"," -31,950"," 4,105",-,"
 160.40
", -48.60, 75, 159.90, 161.45, 75,11750.00, 75, 28.35, 28.70, 150, -158.10,"

 28.80
",-," 37,205"," 35,400"," 153,450",
," 520,350"," -272,100"," 56,982",-,"
 122.95
", -61.60, 75, 124.30, 124.70, 375,11800.00, 150, 38.40, 38.80, 450, -168.80,"

 38.70
",-," 225,559"," 544,350"," 1,051,950",
," 80,850"," 5,775"," 9,253",-,"
 93.90
", -72.45, 75, 93.80, 94.50, 75,11850.00, 75, 54.35, 54.65, 150, -181.60,"

 54.75
",-," 28,849"," 88,725"," 107,250",
," 847,050"," 395,475"," 133,124",-,"
 64.30
", -78.10, 150, 64.50, 64.75, 300,11900.00, 75, 74.00, 74.55, 150, -189.65,"

 73.75
",-," 198,758"," 550,200"," 603,900",
," 223,275"," 152,625"," 25,997",-,"
 42.60
", -81.25, 375, 42.60, 42.90, 150,11950.00, 225, 99.30, 101.10, 75, -205.65,"

 99.60
",-," 18,396"," 50,400"," 57,150",
," 3,091,950"," 1,605,975"," 323,461",-,"
 27.60
", -79.30, 225, 27.60, 27.70," 2,100",12000.00, 75, 130.00, 131.05, 150, -198.35,"

 130.80
",-," 111,910"," 266,475"," 339,150",
," 170,025"," 110,700"," 30,850",-,"
 15.35
", -77.90, 75, 15.15, 15.35, 150,12050.00, 150, 163.40, 179.40, 75, -212.50,"

 164.20
",-," 4,704"," 23,100"," 23,550",
," 1,853,700"," 1,282,575"," 196,575",-,"
 8.50
", -69.05, 300, 8.35, 8.40, 450,12100.00, 75, 211.55, 212.80, 75, -189.70,"

 215.50
",-," 10,717"," 48,375"," 53,025",
," 146,925"," 115,050"," 17,184",-,"
 5.25
", -61.45, 375, 5.25, 5.40, 150,12150.00, 75, 242.90, 273.85, 75, -296.80,"

 258.00
",-, 72," 1,275"," 1,275",
," 2,866,125"," 1,886,550"," 203,603",-,"
 3.85
", -53.60, 300, 3.85, 3.90, 225,12200.00, 75, 308.50, 312.30, 75, -184.30,"

 293.00
",-," 1,227"," 15,600"," 23,850",
," 53,175"," 50,700"," 7,282",-,"
 2.95
", -48.00, 75, 2.80, 2.95, 150,12250.00, 75, 325.45, 386.90, 75,-,"
							
								-
							
							
							
							",-,-,-,-,
," 1,510,425"," 941,325"," 111,904",-,"
 1.95
", -40.65," 4,950", 1.95, 2.00," 24,600",12300.00, 75, 401.70, 407.95, 75, -149.25,"

 406.05
",-, 78," 1,500"," 2,400",
," 41,625"," 31,650"," 1,876",-,"
 1.65
", -39.30, 150, 1.70, 1.85, 675,12350.00," 4,950", 418.20, 481.00, 75,-,"
							
								-
							
							
							
							",-,-,-,-,
," 1,385,025"," 600,225"," 99,722",-,"
 1.35
", -31.10," 15,975", 1.35, 1.40," 6,900",12400.00, 75, 480.45, 507.35, 75, -229.95,"

 530.35
",-, 5,-,-,
, 675,-,-,-,"
							
							-
							
							",-,-,-, 15.00," 5,025",12450.00, 75, 511.45, 574.65, 75,-,"
							
								-
							
							
							
							",-,-,-,-,
," 3,293,100"," 1,609,425"," 168,700",-,"
 1.15
", -25.15," 8,625", 1.15, 1.20," 34,875",12500.00, 375, 580.20, 607.05, 75, -154.95,"

 602.25
",-, 57, -600, 300,
," 4,950"," 4,950", 440,-,"
 1.00
", -24.70, 225, 1.00, 1.80, 75,12550.00, 975, 600.85, 664.45," 4,950",-,"
							
								-
							
							
							
							",-,-,-,-,
," 926,625"," 449,400"," 50,010",-,"
 0.90
", -19.70," 9,300", 0.85, 0.90," 4,875",12600.00, 975, 649.00, 712.70," 4,950",-,"
							
								-
							
							
							
							",-,-,-,-,
," 1,125"," 1,125", 19,-,"
 1.00
", -17.55," 3,075", 0.25, 1.30, 75,12650.00, 975, 698.60, 762.35," 4,950",-,"
							
								-
							
							
							
							",-,-,-,-,
," 460,050"," 97,500"," 26,359",-,"
 0.75
", -15.75," 3,600", 0.65, 0.75," 3,075",12700.00, 975, 748.10, 811.95," 4,950",-,"
							
								-
							
							
							
							",-,-,-,-,
, 900, 900, 21,-,"
 0.65
", -12.55, 75, 0.30, 1.00, 300,12750.00," 4,950", 816.45, 880.50," 4,950",-,"
							
								-
							
							
							
							",-,-,-,-,
," 540,075"," 140,400"," 23,286",-,"
 0.70
", -13.00," 3,225", 0.65, 0.70," 4,050",12800.00," 4,950", 865.65, 929.70," 4,950",-,"
							
								-
							
							
							
							",-,-,-,-,
, 300, 300, 8,-,"
 0.55
", -8.70," 4,500", 0.45, 0.85, 150,12850.00," 4,950", 916.20, 980.15," 4,950",-,"
							
								-
							
							
							
							",-,-,-,-,
," 187,050"," 56,025"," 13,911",-,"
 0.55
", -10.55," 4,125", 0.50, 0.55," 1,425",12900.00," 4,950", 965.90," 1,029.90"," 4,950",-,"
							
								-
							
							
							
							",-,-,-,-,
, 525, 300, 9,-,"
 1.05
", -4.45, 150, 0.40, 0.95, 75,12950.00, 975, 993.35," 1,063.75"," 4,950",-,"
							
								-
							
							
							
							",-,-,-,-,
," 1,696,200"," 590,775"," 64,398",-,"
 0.40
", -8.05," 63,075", 0.35, 0.40," 51,300",13000.00, 975," 1,045.55"," 1,114.95"," 4,950",-,"
							
								-
							
							
							
							",-,-,-,-,
," 29,100"," 12,225", 358,-,"
 0.50
", -7.30," 3,000", 0.40, 0.50," 1,725",13050.00, 975," 1,100.00"," 1,173.60"," 4,950",-,"
							
								-
							
							
							
							",-,-,-,-,
