CALLS, ,PUTS
Chart,OI,Chng in OI,Volume,IV,LTP,Net Chng,BidQty,BidPrice,AskPrice,AskQty,Strike Price,BidQty,BidPrice,AskPrice,AskQty,Net Chng,LTP,IV,Volume,Chng in OI,OI,Chart
,-,-,-,-,"
							
							-
							
							",-," 1,200"," 1,446.85"," 2,495.20"," 1,200",9650.00," 5,175", 0.20, 0.30," 5,550", -4.65,"

 0.25
",-," 1,368"," 3,150"," 87,975",
,-,-,-,-,"
							
							-
							
							",-," 1,200"," 2,027.10"," 2,483.25"," 1,200",9700.00," 2,475", 0.30, 0.60," 1,500", -5.15,"

 0.80
",-, 736, -750," 34,050",
,-,-,-,-,"
							
							-
							
							",-," 4,950"," 2,015.70"," 2,652.60"," 4,950",9750.00,-,-, 1.80," 5,325", -3.80,"

 2.80
",-, 2,-," 2,250",
,-,-,-,-,"
							
							-
							
							",-," 4,950"," 1,598.05"," 2,374.45"," 1,200",9800.00, 375, 0.25, 0.35," 1,500", -7.50,"

 0.30
",-," 1,081"," -7,800"," 34,575",
,-,-,-,-,"
							
							-
							
							",-," 4,950"," 1,926.80"," 2,489.10"," 4,950",9850.00,-,-, 4.20," 6,150", -3.00,"

 5.00
",-, 1,-," 1,575",
,-,-,-,-,"
							
							-
							
							",-," 1,200"," 1,237.85"," 2,235.00"," 1,200",9900.00," 4,200", 0.15, 0.30, 150, -9.30,"

 0.30
",-," 1,395"," -29,625"," 68,925",
,-,-,-,-,"
							
							-
							
							",-," 1,200"," 1,199.55"," 2,303.65"," 1,200",9950.00, 75, 0.20, 0.40, 75, -4.70,"

 0.30
",-," 10,851"," 14,850"," 15,150",
,-,-,-,-,"
							
							-
							
							",-," 1,200"," 1,736.20"," 2,199.75"," 1,200",10000.00," 2,850", 0.25, 0.35," 6,000", -11.20,"

 0.35
",-," 8,545"," -83,250"," 417,000",
,-,-,-,-,"
							
							-
							
							",-," 1,200"," 1,140.95"," 2,191.30"," 4,950",10050.00," 4,500", 0.10, 0.30, 450, -0.15,"

 0.30
",-, 235," 8,550"," 8,550",
,-,-,-,-,"
							
							-
							
							",-," 1,200"," 1,611.70"," 2,099.75"," 1,200",10100.00,-,-, 10.70," 54,225",-,"
							
								-
							
							
							
							",-,-,-," 21,225",
,-,-,-,-,"
							
							-
							
							",-," 4,950"," 1,514.90"," 1,950.25"," 4,950",10150.00," 4,500", 0.35, 0.95," 4,500",-,"
							
								-
							
							
							
							",-,-,-,-,
, 600, 75, 2,-,"
 1,770.55
", 193.55, 75," 1,696.60"," 1,715.95", 75,10200.00, 225, 0.40, 0.45," 3,975", -14.35,"

 0.45
",-," 2,360"," -17,400"," 93,075",
,-,-,-,-,"
							
							-
							
							",-," 4,950"," 1,434.55"," 1,848.35"," 4,950",10250.00," 4,500", 0.20, 2.50, 75,-,"
							
								-
							
							
							
							",-,-,-,-,
,-,-,-,-,"
							
							-
							
							",-," 1,200"," 1,412.40"," 1,899.75"," 1,200",10300.00," 1,050", 0.30, 0.45, 450, -16.20,"

 0.35
",-," 1,093"," -14,325"," 54,900",
,-,-,-,-,"
							
							-
							
							",-," 1,200", 960.80," 1,924.40"," 4,950",10350.00," 4,500", 0.30, 0.95, 150, -2.80,"

 0.25
",-, 21, 750, 825,
,-,-,-,-,"
							
							-
							
							",-," 1,200"," 1,286.40"," 1,799.75"," 1,200",10400.00, 225, 0.55, 0.70, 300, -19.40,"

 0.65
",-," 2,872"," -9,300"," 78,675",
,-,-,-,-,"
							
							-
							
							",-," 4,950"," 1,293.55"," 1,602.45"," 4,950",10450.00," 4,500", 0.35, 2.00, 300,-,"
							
								-
							
							
							
							",-,-,-,-,
, 75,-,-,-,"
							
							-
							
							",-," 4,950"," 1,203.00"," 1,699.70"," 1,200",10500.00," 3,075", 0.60, 0.65, 675, -22.40,"

 0.65
",-," 16,781"," -135,525"," 701,175",
, 750,-,-,-,"
							
							-
							
							",-, 75," 1,346.20"," 1,380.95", 75,10550.00," 4,500", 0.10, 2.50, 375, -5.95,"

 0.75
",-, 38, 300, 300,
,-,-,-,-,"
							
							-
							
							",-," 1,200"," 1,261.35"," 1,341.45"," 4,950",10600.00, 225, 0.55, 0.75, 525, -24.35,"

 0.55
",-," 4,393"," -39,375"," 114,225",
,-,-,-,-,"
							
							-
							
							",-," 1,200"," 1,207.40"," 1,294.40"," 4,950",10650.00,-,-, 10.00," 12,450",-,"
							
								-
							
							
							
							",-,-,-," 3,525",
, 225,-,-,-,"
							
							-
							
							",-, 75," 1,191.80"," 1,229.80", 75,10700.00, 75, 0.60, 0.80, 300, -28.35,"

 0.60
",-," 10,626"," -58,200"," 202,725",
, 150,-,-,-,"
							
							-
							
							",-," 1,200"," 1,111.85"," 1,185.10"," 4,950",10750.00, 300, 0.50, 1.00, 225, -31.50,"

 1.00
",-, 23, 150," 2,400",
," 1,500", -150, 8,-,"
 1,120.55
", 105.50, 75," 1,101.60"," 1,123.85", 75,10800.00," 2,025", 0.70, 0.85, 300, -33.50,"

 0.75
",-," 13,960"," 18,825"," 308,700",
,-,-,-,-,"
							
							-
							
							",-," 4,950"," 1,026.00"," 1,095.70"," 4,950",10850.00, 225, 0.55, 1.35," 2,175", -36.50,"

 0.55
",-, 139, 825," 8,850",
, 675, -75, 2,-,"
 1,047.15
", 128.15, 75, 994.70," 1,013.80", 75,10900.00, 75, 0.80, 1.00, 600, -39.60,"

 0.80
",-," 11,383"," -54,375"," 115,725",
, 150,-, 1,-,"
 1,010.65
", 239.55, 75, 939.60, 963.75, 75,10950.00, 75, 0.70, 1.90, 75, -42.55,"

 0.80
",-, 208," -1,200"," 9,825",
," 7,650"," -1,575", 162,-,"
 890.00
", 73.50, 75, 901.25, 914.30, 75,11000.00, 750, 1.05, 1.15," 3,300", -47.10,"

 1.10
",-," 61,655"," -20,250"," 1,043,775",
, 600, -825, 26,-,"
 816.70
", 37.05, 75, 846.20, 876.40, 75,11050.00," 1,050", 0.55, 1.90, 75, -51.20,"

 1.20
",-, 616," 6,225"," 18,300",
," 4,275"," -2,175", 105,-,"
 760.55
", 40.05, 75, 794.10, 817.40, 75,11100.00, 375, 1.50, 1.55, 75, -54.45,"

 1.55
",-," 20,320"," -30,525"," 188,925",
," 2,250", -150, 18,-,"
 882.25
", 194.75, 75, 750.00, 777.55, 75,11150.00, 75, 1.25, 2.00, 450, -60.40,"

 2.00
",-, 913," 8,325"," 18,450",
," 35,775"," -5,925", 324,-,"
 709.80
", 71.55, 75, 703.05, 720.40, 75,11200.00, 450, 1.95, 2.10," 2,100", -64.90,"

 2.10
",-," 31,375"," 5,325"," 546,750",
," 4,050", -825, 19,-,"
 637.25
", 37.60, 75, 651.05, 679.10, 75,11250.00, 150, 2.10, 2.55, 150, -70.90,"

 1.75
",-," 1,079"," -2,250"," 27,000",
," 54,975"," -22,500", 659,-,"
 614.00
", 74.00, 150, 602.10, 609.05, 75,11300.00, 225, 2.65, 2.80, 75, -76.85,"

 2.65
",-," 38,643"," -125,325"," 424,500",
," 3,825"," -1,425", 66,-,"
 511.95
", 7.55, 75, 551.60, 578.00, 150,11350.00, 150, 2.05, 3.80, 75, -82.55,"

 3.15
",-," 1,715"," -6,300"," 31,950",
," 84,600"," -6,750"," 1,048",-,"
 511.65
", 52.10, 75, 505.80, 511.90, 300,11400.00, 75, 3.95, 4.10, 150, -87.85,"

 4.05
",-," 50,213"," 46,950"," 538,425",
," 7,275"," -1,575", 48,-,"
 443.65
", 9.15, 75, 455.65, 473.00, 150,11450.00, 75, 4.75, 5.10, 75, -94.85,"

 5.00
",-," 4,403"," 5,475"," 35,475",
," 116,100"," -55,725"," 3,057",-,"
 410.10
", 31.55, 75, 410.85, 414.10, 75,11500.00, 75, 5.90, 6.00, 300, -102.85,"

 6.00
",-," 121,735"," 415,425"," 1,290,825",
," 10,500"," -2,625", 64,-,"
 330.25
", -18.05, 150, 353.95, 377.50, 75,11550.00, 150, 7.80, 8.00, 150, -113.45,"

 7.95
",-," 9,451"," 21,225"," 54,525",
," 71,025"," -54,900"," 4,595",-,"
 319.15
", 13.95, 150, 317.10, 320.50, 75,11600.00, 75, 10.40, 10.45, 225, -124.95,"

 10.50
",-," 106,109"," 204,300"," 604,275",
," 8,550"," -4,425", 413,-,"
 275.15
", -0.30, 75, 267.25, 278.05, 75,11650.00, 150, 13.85, 14.25, 675, -136.40,"

 13.70
",-," 18,247"," 29,850"," 57,225",
," 242,700"," -155,550"," 13,849",-,"
 226.65
", -13.40, 75, 227.35, 228.95, 75,11700.00, 150, 19.25, 19.45, 150, -147.65,"

 19.45
",-," 153,330"," 395,475"," 779,100",
," 80,550"," -34,200"," 3,976",-,"
 186.00
", -23.00, 75, 185.00, 187.40, 75,11750.00, 75, 25.45, 25.75, 75, -160.85,"

 26.05
",-," 34,367"," 33,150"," 151,200",
," 523,650"," -268,800"," 52,531",-,"
 148.00
", -36.55, 225, 146.95, 147.75, 75,11800.00, 75, 36.75, 37.05, 75, -170.25,"

 37.25
",-," 199,570"," 440,700"," 948,300",
," 71,325"," -3,750"," 7,801",-,"
 115.20
", -51.15, 75, 114.40, 115.65, 75,11850.00, 75, 49.70, 50.45, 150, -186.45,"

 49.90
",-," 25,151"," 82,275"," 100,800",
," 743,700"," 292,125"," 119,233",-,"
 84.10
", -58.30, 525, 84.00, 84.40, 75,11900.00, 75, 68.75, 69.25, 75, -194.10,"

 69.30
",-," 183,423"," 508,275"," 561,975",
," 197,475"," 126,825"," 23,188",-,"
 60.95
", -62.90, 75, 60.90, 61.30, 375,11950.00, 75, 91.95, 93.25, 75, -214.80,"

 90.45
",-," 17,761"," 56,850"," 63,600",
," 2,786,775"," 1,300,800"," 289,505",-,"
 40.50
", -66.40, 150, 40.10, 40.45, 150,12000.00, 225, 120.50, 121.05, 75, -209.70,"

 119.45
",-," 106,032"," 299,025"," 371,700",
," 166,800"," 107,475"," 27,811",-,"
 24.80
", -68.45, 525, 24.30, 24.60, 150,12050.00, 150, 151.65, 159.75, 75, -228.05,"

 148.65
",-," 4,649"," 23,850"," 24,300",
," 1,779,450"," 1,208,325"," 179,746",-,"
 14.70
", -62.85, 300, 14.65, 14.80, 75,12100.00, 225, 191.40, 193.95, 150, -212.00,"

 193.20
",-," 10,449"," 51,225"," 55,875",
," 135,225"," 103,350"," 15,211",-,"
 8.85
", -57.85, 150, 8.90, 9.10, 300,12150.00, 75, 223.05, 252.80, 75, -265.00,"

 289.80
",-, 71," 1,275"," 1,275",
," 2,728,800"," 1,749,225"," 187,311",-,"
 5.95
", -51.50, 225, 5.85, 5.95, 825,12200.00, 75, 282.55, 287.10, 75, -192.45,"

 284.85
",-," 1,186"," 16,650"," 24,900",
," 57,525"," 55,050"," 6,664",-,"
 4.20
", -46.75, 75, 4.20, 4.35, 225,12250.00, 75, 304.70, 366.05, 75,-,"
							
								-
							
							
							
							",-,-,-,-,
," 1,413,300"," 844,200"," 105,611",-,"
 2.70
", -39.90, 750, 2.70, 2.75," 1,125",12300.00, 75, 382.00, 391.55, 75, -157.55,"

 397.75
",-, 76," 1,650"," 2,550",
," 36,525"," 26,550"," 1,761",-,"
 1.80
", -39.15, 75, 1.70, 2.25, 375,12350.00," 4,950", 399.05, 461.80, 75,-,"
							
								-
							
							
							
							",-,-,-,-,
," 1,374,150"," 589,350"," 95,177",-,"
 1.75
", -30.70," 3,225", 1.65, 1.75," 3,225",12400.00, 75, 459.25, 490.55, 75, -229.95,"

 530.35
",-, 5,-,-,
, 675,-,-,-,"
							
							-
							
							",-,-,-, 15.00," 5,025",12450.00," 4,950", 511.60, 574.95, 75,-,"
							
								-
							
							
							
							",-,-,-,-,
," 3,143,400"," 1,459,725"," 159,557",-,"
 1.45
", -24.85," 26,925", 1.40, 1.45," 2,250",12500.00, 75, 557.85, 583.40, 75, -180.20,"

 577.00
",-, 52, -600, 300,
