CALLS, ,PUTS
Chart,OI,Chng in OI,Volume,IV,LTP,Net Chng,BidQty,BidPrice,AskPrice,AskQty,Strike Price,BidQty,BidPrice,AskPrice,AskQty,Net Chng,LTP,IV,Volume,Chng in OI,OI,Chart
,-,-,-,-,"
							
							-
							
							",-," 4,950"," 1,948.40"," 2,539.25"," 4,950",9650.00," 13,875", 0.10, 0.15, 525, -4.75,"

 0.15
",-," 1,445"," 1,650"," 86,475",
,-,-,-,-,"
							
							-
							
							",-," 4,950"," 2,035.05"," 2,483.30"," 4,950",9700.00," 15,750", 0.10, 0.20, 225, -5.75,"

 0.20
",-, 785, -450," 34,350",
,-,-,-,-,"
							
							-
							
							",-," 4,950"," 2,015.70"," 2,403.60"," 4,950",9750.00,-,-, 1.80," 4,575", -3.80,"

 2.80
",-, 2,-," 2,250",
,-,-,-,-,"
							
							-
							
							",-," 4,950"," 1,816.40"," 2,399.80"," 4,950",9800.00, 750, 0.15, 0.30, 750, -7.65,"

 0.15
",-," 1,172"," -11,325"," 31,050",
,-,-,-,-,"
							
							-
							
							",-," 4,950"," 1,771.70"," 2,296.25"," 4,950",9850.00,-,-, 4.20," 7,650", -3.00,"

 5.00
",-, 1, 75," 1,650",
,-,-,-,-,"
							
							-
							
							",-," 4,950"," 1,727.60"," 2,235.05"," 4,950",9900.00," 2,400", 0.15, 0.30, 525, -9.45,"

 0.15
",-," 1,553"," -33,900"," 64,650",
,-,-,-,-,"
							
							-
							
							",-," 4,950"," 1,682.60"," 2,178.65"," 4,950",9950.00," 7,350", 0.15, 0.30, 600, -4.75,"

 0.25
",-," 11,313"," 13,200"," 13,500",
,-,-,-,-,"
							
							-
							
							",-," 4,950"," 1,753.95"," 2,199.80"," 4,950",10000.00," 5,325", 0.20, 0.25, 675, -11.35,"

 0.20
",-," 8,944"," -101,700"," 398,550",
,-,-,-,-,"
							
							-
							
							",-," 4,950"," 1,595.05"," 2,067.20"," 4,950",10050.00," 4,500", 0.10, 0.30, 450, -0.15,"

 0.30
",-, 235," 8,550"," 8,550",
,-,-,-,-,"
							
							-
							
							",-," 4,950"," 1,652.55"," 2,099.80"," 4,950",10100.00,-,-, 10.70," 59,925",-,"
							
								-
							
							
							
							",-,-,-," 21,225",
,-,-,-,-,"
							
							-
							
							",-," 4,950"," 1,551.30"," 1,950.25"," 4,950",10150.00," 4,500", 0.10, 0.20," 4,500", -0.50,"

 0.35
",-, 60,-,-,
, 600, 75, 2,-,"
 1,770.55
", 193.55, 75," 1,642.35"," 1,662.30", 75,10200.00, 450, 0.30, 0.40," 4,500", -14.45,"

 0.35
",-," 2,507"," -16,425"," 94,050",
,-,-,-,-,"
							
							-
							
							",-," 4,950"," 1,434.55"," 1,806.50"," 4,950",10250.00," 4,500", 0.10, 0.70, 75,-,"
							
								-
							
							
							
							",-,-,-,-,
,-,-,-,-,"
							
							-
							
							",-," 4,950"," 1,457.45"," 1,899.80"," 4,950",10300.00, 750, 0.20, 0.25, 300, -16.30,"

 0.25
",-," 1,141"," -15,900"," 53,325",
,-,-,-,-,"
							
							-
							
							",-," 4,950"," 1,330.00"," 1,731.20"," 4,950",10350.00," 4,350", 0.30, 0.90," 1,500", -2.75,"

 0.30
",-, 33," 1,200"," 1,275",
,-,-,-,-,"
							
							-
							
							",-," 4,950"," 1,350.75"," 1,799.80"," 4,950",10400.00, 150, 0.40, 0.55, 225, -19.50,"

 0.55
",-," 2,953"," -8,100"," 79,875",
,-,-,-,-,"
							
							-
							
							",-," 4,950"," 1,293.55"," 1,602.45"," 4,950",10450.00," 4,500", 0.10, 1.00, 750,-,"
							
								-
							
							
							
							",-,-,-,-,
, 75,-,-,-,"
							
							-
							
							",-," 4,950"," 1,203.00"," 1,699.80"," 4,950",10500.00," 1,800", 0.45, 0.55, 75, -22.60,"

 0.45
",-," 17,246"," -148,650"," 688,050",
, 750,-, 5,-,"
 1,299.25
", 99.25, 75," 1,291.55"," 1,325.20", 75,10550.00," 3,750", 0.20, 1.40," 1,500", -6.55,"

 0.15
",-, 43,-,-,
,-,-,-,-,"
							
							-
							
							",-," 4,950"," 1,243.35"," 1,311.10"," 4,950",10600.00, 750, 0.40, 0.65, 525, -24.25,"

 0.65
",-," 4,551"," -41,100"," 112,500",
,-,-,-,-,"
							
							-
							
							",-," 4,950"," 1,187.60"," 1,264.25"," 4,950",10650.00,-,-, 10.00," 12,450",-,"
							
								-
							
							
							
							",-,-,-," 3,525",
, 225,-,-,-,"
							
							-
							
							",-, 75," 1,136.65"," 1,174.35", 75,10700.00," 17,175", 0.45, 0.55, 75, -28.50,"

 0.45
",-," 10,884"," -63,900"," 197,025",
, 150,-,-,-,"
							
							-
							
							",-," 4,950"," 1,076.95"," 1,141.45"," 4,950",10750.00, 150, 0.50, 1.00," 1,575", -32.00,"

 0.50
",-, 27, 75," 2,325",
," 1,500", -150, 8,-,"
 1,120.55
", 105.50, 75," 1,037.55"," 1,068.50", 75,10800.00, 300, 0.60, 0.70," 2,850", -33.65,"

 0.60
",-," 14,659"," 6,900"," 296,775",
,-,-,-,-,"
							
							-
							
							",-," 4,950", 970.65," 1,034.45"," 4,950",10850.00, 75, 0.40, 0.95," 1,500", -36.55,"

 0.50
",-, 141, 975," 9,000",
, 600, -150, 4,-,"
 963.60
", 44.60, 75, 937.30, 956.70, 75,10900.00, 150, 0.50, 0.65, 525, -39.80,"

 0.60
",-," 11,905"," -59,775"," 110,325",
, 150,-, 1,-,"
 1,010.65
", 239.55, 75, 886.55, 906.65, 75,10950.00, 150, 0.20, 0.55, 75, -43.15,"

 0.20
",-, 213," -1,500"," 9,525",
," 7,050"," -2,175", 204,-,"
 872.25
", 55.75, 150, 846.10, 853.55, 75,11000.00," 3,300", 0.65, 0.70, 225, -47.50,"

 0.70
",-," 64,484"," -7,650"," 1,056,375",
, 600, -825, 26,-,"
 816.70
", 37.05, 75, 791.20, 824.20, 75,11050.00, 300, 0.60, 2.40, 300, -51.65,"

 0.75
",-, 624," 5,775"," 17,850",
," 4,800"," -1,650", 116,-,"
 745.00
", 24.50, 75, 741.20, 773.95, 75,11100.00," 2,850", 1.00, 1.10, 525, -55.00,"

 1.00
",-," 21,722"," -26,175"," 193,275",
," 2,100", -300, 29,-,"
 682.10
", -5.40, 75, 691.20, 723.90, 75,11150.00, 75, 1.20, 1.90, 75, -60.65,"

 1.75
",-," 1,005"," 7,200"," 17,325",
," 37,275"," -4,425", 403,-,"
 672.90
", 34.65, 75, 650.00, 653.50, 75,11200.00," 1,875", 1.20, 1.30, 525, -65.75,"

 1.25
",-," 34,437"," 9,150"," 550,575",
," 4,050", -825, 25,-,"
 604.80
", 5.15, 75, 599.10, 621.85, 75,11250.00, 75, 1.05, 1.95, 75, -71.05,"

 1.60
",-," 1,192"," -4,575"," 24,675",
," 48,600"," -28,875", 745,-,"
 572.35
", 32.35," 3,900", 551.00, 555.55, 75,11300.00, 300, 1.65, 1.70, 675, -77.80,"

 1.70
",-," 43,197"," -114,750"," 435,075",
," 2,850"," -2,400", 75,-,"
 492.65
", -11.75, 75, 495.05, 523.85, 75,11350.00, 75, 1.20, 2.20, 600, -83.90,"

 1.80
",-," 1,782"," -7,650"," 30,600",
," 84,750"," -6,600"," 1,280",-,"
 454.30
", -5.25, 150, 451.55, 455.10, 75,11400.00, 375, 2.35, 2.40," 2,175", -89.55,"

 2.35
",-," 59,694"," 74,850"," 566,325",
," 7,275"," -1,575", 57,-,"
 406.45
", -28.05, 75, 391.40, 416.55, 75,11450.00, 150, 3.05, 3.25, 75, -97.00,"

 2.85
",-," 5,668"," 12,000"," 42,000",
," 95,625"," -76,200"," 3,569",-,"
 362.00
", -16.55, 150, 352.05, 355.55, 150,11500.00, 375, 3.85, 3.90, 150, -105.00,"

 3.85
",-," 145,408"," 521,625"," 1,397,025",
," 10,425"," -2,700", 92,-,"
 334.65
", -13.65, 75, 297.60, 323.35, 75,11550.00, 75, 5.30, 5.55, 75, -115.90,"

 5.50
",-," 12,698"," 38,100"," 71,400",
," 56,475"," -69,450"," 5,276",-,"
 270.05
", -35.15, 75, 258.10, 262.30, 225,11600.00, 150, 9.05, 9.10, 375, -126.35,"

 9.10
",-," 129,321"," 259,575"," 659,550",
," 8,550"," -4,425", 496,-,"
 228.95
", -46.50, 75, 210.05, 233.90, 75,11650.00, 225, 13.35, 13.60, 75, -136.50,"

 13.60
",-," 22,394"," 32,400"," 59,775",
," 215,025"," -183,225"," 16,617",-,"
 175.80
", -64.25, 75, 173.10, 174.80, 75,11700.00, 300, 20.70, 20.90, 75, -146.35,"

 20.75
",-," 188,501"," 399,675"," 783,300",
," 80,925"," -33,825"," 4,314",-,"
 132.35
", -76.65, 300, 130.95, 132.35, 75,11750.00, 75, 30.05, 30.35, 150, -156.80,"

 30.10
",-," 42,130"," 43,800"," 161,850",
," 615,150"," -177,300"," 66,892",-,"
 100.30
", -84.25, 75, 100.05, 101.05, 75,11800.00, 75, 44.70, 45.00," 3,075", -162.70,"

 44.80
",-," 249,654"," 558,150"," 1,065,750",
," 115,050"," 39,975"," 12,906",-,"
 72.65
", -93.70, 450, 72.10, 72.75, 75,11850.00, 75, 63.15, 63.65, 525, -173.35,"

 63.00
",-," 36,534"," 113,850"," 132,375",
," 1,013,775"," 562,200"," 157,656",-,"
 48.75
", -93.65, 75, 48.50, 48.90, 150,11900.00, 75, 86.00, 86.90, 75, -176.70,"

 86.70
",-," 213,126"," 514,500"," 568,200",
," 220,275"," 149,625"," 31,139",-,"
 32.55
", -91.30, 75, 32.05, 32.30, 375,11950.00, 225, 117.85, 119.75, 375, -187.25,"

 118.00
",-," 19,105"," 42,750"," 49,500",
," 3,460,275"," 1,974,300"," 362,476",-,"
 20.25
", -86.65, 225, 20.10, 20.30, 525,12000.00, 75, 152.45, 153.05, 225, -176.15,"

 153.00
",-," 116,782"," 232,575"," 305,250",
," 172,425"," 113,100"," 34,176",-,"
 12.20
", -81.05, 75, 12.05, 12.25, 150,12050.00, 75, 187.90, 199.25, 75, -199.00,"

 177.70
",-," 4,747"," 20,925"," 21,375",
," 1,959,675"," 1,388,550"," 212,820",-,"
 7.85
", -69.70, 525, 7.75, 7.90," 5,025",12100.00, 75, 240.05, 242.90, 75, -165.15,"

 240.05
",-," 10,990"," 43,350"," 48,000",
," 157,050"," 125,175"," 19,197",-,"
 5.35
", -61.35, 600, 5.30, 5.45, 225,12150.00, 75, 273.50, 304.25, 75, -296.80,"

 258.00
",-, 72," 1,275"," 1,275",
," 2,861,925"," 1,882,350"," 217,347",-,"
 3.75
", -53.70," 1,050", 3.70, 3.80, 375,12200.00, 75, 333.95, 338.50, 75, -152.30,"

 325.00
",-," 1,275"," 14,775"," 23,025",
," 58,650"," 56,175"," 7,681",-,"
 2.70
", -48.25, 150, 2.60, 2.75, 150,12250.00, 75, 345.40, 407.00, 75,-,"
							
								-
							
							
							
							",-,-,-,-,
," 1,524,750"," 955,650"," 117,682",-,"
 1.95
", -40.65," 1,350", 1.90, 1.95," 3,900",12300.00, 75, 428.80, 445.75, 75, -115.50,"

 439.80
",-, 83," 1,050"," 1,950",
," 42,675"," 32,700"," 1,950",-,"
 1.75
", -39.20, 75, 1.65, 1.90, 150,12350.00," 4,950", 438.85, 501.65," 4,950",-,"
							
								-
							
							
							
							",-,-,-,-,
," 1,407,750"," 622,950"," 102,941",-,"
 1.30
", -31.15," 5,025", 1.25, 1.30," 15,000",12400.00, 75, 528.45, 545.10, 75, -229.95,"

 530.35
",-, 5,-,-,
, 675,-,-,-,"
							
							-
							
							",-,-,-, 15.00," 5,025",12450.00, 75, 551.95, 615.15, 75,-,"
							
								-
							
							
							
							",-,-,-,-,
," 3,303,150"," 1,619,475"," 175,949",-,"
 1.10
", -25.20," 18,300", 1.10, 1.15," 14,475",12500.00, 75, 628.05, 634.05, 75, -154.95,"

 602.25
",-, 57, -600, 300,
," 4,950"," 4,950", 443,-,"
 1.00
", -24.70, 75, 0.75, 1.00," 3,900",12550.00," 4,950", 641.00, 704.50, 75,-,"
							
								-
							
							
							
							",-,-,-,-,
," 927,975"," 450,750"," 52,519",-,"
 0.85
", -19.75," 14,025", 0.80, 0.85," 15,150",12600.00," 4,950", 689.45, 753.05," 4,950",-,"
							
								-
							
							
							
							",-,-,-,-,
," 1,125"," 1,125", 19,-,"
 1.00
", -17.55, 450, 0.25, 1.30, 75,12650.00," 4,950", 738.00, 801.70," 4,950",-,"
							
								-
							
							
							
							",-,-,-,-,
," 455,775"," 93,225"," 27,104",-,"
 0.65
", -15.85," 4,575", 0.65, 0.70," 2,400",12700.00," 4,950", 787.45, 851.25," 4,950",-,"
							
								-
							
							
							
							",-,-,-,-,
, 900, 900, 21,-,"
 0.65
", -12.55, 75, 0.25, 0.80, 300,12750.00," 4,950", 834.25, 898.10," 4,950",-,"
							
								-
							
							
							
							",-,-,-,-,
," 544,350"," 144,675"," 24,353",-,"
 0.65
", -13.05," 1,950", 0.60, 0.65," 3,225",12800.00," 4,950", 883.65, 947.50," 4,950",-,"
							
								-
							
							
							
							",-,-,-,-,
, 300, 300, 8,-,"
 0.55
", -8.70," 4,500", 0.45, 0.85, 150,12850.00," 4,950", 934.05, 997.90," 4,950",-,"
							
								-
							
							
							
							",-,-,-,-,
," 189,075"," 58,050"," 14,238",-,"
 0.45
", -10.65, 600, 0.40, 0.45," 1,650",12900.00," 4,950", 983.15," 1,047.15"," 4,950",-,"
							
								-
							
							
							
							",-,-,-,-,
, 525, 300, 9,-,"
 1.05
", -4.45, 150, 0.40, 0.95, 75,12950.00," 4,950"," 1,033.50"," 1,097.50"," 4,950",-,"
							
								-
							
							
							
							",-,-,-,-,
," 1,699,275"," 593,850"," 66,226",-,"
 0.35
", -8.10," 72,900", 0.30, 0.35," 20,250",13000.00," 4,950"," 1,084.15"," 1,148.20"," 4,950",-,"
							
								-
							
							
							
							",-,-,-,-,
," 28,800"," 11,925", 398,-,"
 0.40
", -7.40, 675, 0.35, 0.45, 75,13050.00," 4,950"," 1,141.35"," 1,207.10"," 4,950",-,"
							
								-
							
							
							
							",-,-,-,-,
," 71,850"," 12,000"," 4,337",-,"
 0.15
", -7.00," 18,675", 0.10, 0.20," 1,350",13100.00," 4,950"," 1,108.55"," 1,401.80"," 4,950",-,"
							
								-
							
							
							
							",-,-,-,-,
," 1,350", 150, 3,-,"
 4.80
", -3.00,-,-, 4.00," 6,300",13150.00," 4,950"," 1,113.25"," 1,458.35"," 4,950",-,"
							
								-
							
							
							
							",-,-,-,-,
," 109,800"," -12,450"," 3,977",-,"
 0.25
", -6.05, 75, 0.30, 0.40, 75,13200.00," 4,950"," 1,209.30"," 1,499.00"," 4,950",-,"
							
								-
							
							
							
							",-,-,-,-,
," 20,475"," 3,750", 198,-,"
 0.25
", -6.75, 600, 0.20, 0.65, 150,13250.00," 4,950"," 1,202.05"," 1,567.65"," 4,950",-,"
							
								-
							
							
							
							",-,-,-,-,
