CALLS, ,PUTS
Chart,OI,Chng in OI,Volume,IV,LTP,Net Chng,BidQty,BidPrice,AskPrice,AskQty,Strike Price,BidQty,BidPrice,AskPrice,AskQty,Net Chng,LTP,IV,Volume,Chng in OI,OI,Chart
,-,-,-,-,"
							
							-
							
							",-," 4,950"," 1,948.40"," 2,539.20"," 1,200",9650.00," 3,075", 0.10, 0.15," 4,500", -4.85,"

 0.05
",-," 1,735"," -10,875"," 73,950",
,-,-,-,-,"
							
							-
							
							",-," 4,950"," 1,901.40"," 2,399.80"," 4,950",9700.00, 300, 0.10, 0.15, 900, -5.85,"

 0.10
",-, 987," 5,625"," 40,425",
,-,-,-,-,"
							
							-
							
							",-," 4,950"," 1,844.80"," 2,403.55"," 1,200",9750.00,-,-, 0.55," 7,575", -4.80,"

 1.80
",-, 3, 75," 2,325",
,-,-,-,-,"
							
							-
							
							",-," 4,950"," 1,816.40"," 2,299.75"," 1,200",9800.00," 2,250", 0.10, 0.20," 2,925", -7.70,"

 0.10
",-," 1,681"," -5,175"," 37,200",
,-,-,-,-,"
							
							-
							
							",-," 4,950"," 1,771.70"," 2,296.20"," 1,200",9850.00,-,-, 4.20," 2,475", -3.00,"

 5.00
",-, 1, 75," 1,650",
,-,-,-,-,"
							
							-
							
							",-," 4,950"," 1,727.60"," 2,199.90"," 2,025",9900.00, 600, 0.10, 0.20," 4,500", -9.55,"

 0.05
",-," 1,840"," -52,725"," 45,825",
,-,-,-,-,"
							
							-
							
							",-," 4,950"," 1,668.00"," 2,178.65"," 4,950",9950.00," 5,475", 0.15, 0.30," 4,500", -4.70,"

 0.30
",-," 11,424"," 12,600"," 12,900",
,-,-,-,-,"
							
							-
							
							",-," 4,950"," 1,601.40"," 2,099.80"," 4,950",10000.00," 66,225", 0.05, 0.15," 1,200", -11.45,"

 0.10
",-," 10,733"," -148,500"," 351,750",
,-,-,-,-,"
							
							-
							
							",-," 4,950"," 1,579.30"," 1,964.35"," 4,950",10050.00," 4,575", 0.05, 0.30, 75, -0.40,"

 0.05
",-, 249," 8,550"," 8,550",
,-,-,-,-,"
							
							-
							
							",-," 4,950"," 1,501.60"," 1,999.80"," 4,950",10100.00,-,-, 10.70," 56,925",-,"
							
								-
							
							
							
							",-,-,-," 21,225",
,-,-,-,-,"
							
							-
							
							",-," 4,950"," 1,491.30"," 1,817.95"," 4,950",10150.00,-,-, 0.45, 75, -0.80,"

 0.05
",-, 120," 4,500"," 4,500",
, 525,-, 9,-,"
 1,591.55
", 14.55, 75," 1,579.65"," 1,596.70", 75,10200.00," 4,800", 0.10, 0.20, 900, -14.65,"

 0.15
",-," 3,174"," -28,875"," 81,600",
,-,-,-,-,"
							
							-
							
							",-," 4,950"," 1,370.40"," 1,724.90"," 4,950",10250.00," 18,000", 0.05, 0.50, 750,-,"
							
								-
							
							
							
							",-,-,-,-,
,-,-,-,-,"
							
							-
							
							",-," 4,950"," 1,250.15"," 1,799.80"," 4,950",10300.00," 20,775", 0.05, 0.10," 1,200", -16.50,"

 0.05
",-," 1,340"," -21,225"," 48,000",
,-,-,-,-,"
							
							-
							
							",-," 4,950"," 1,314.60"," 1,589.30"," 4,950",10350.00," 22,650", 0.05, 0.50," 1,500", -2.75,"

 0.30
",-, 33, 900, 975,
,-,-,-,-,"
							
							-
							
							",-," 4,950"," 1,201.10"," 1,699.80"," 4,950",10400.00," 1,650", 0.10, 0.20, 600, -19.95,"

 0.10
",-," 3,346"," -13,425"," 74,550",
,-,-,-,-,"
							
							-
							
							",-," 4,950"," 1,198.00"," 1,480.95"," 4,950",10450.00," 27,000", 0.05, 0.60, 600,-,"
							
								-
							
							
							
							",-,-,-,-,
, 75,-,-,-,"
							
							-
							
							",-," 4,950"," 1,099.20"," 1,599.80"," 4,950",10500.00," 1,275", 0.15, 0.20," 4,950", -22.90,"

 0.15
",-," 20,953"," -237,150"," 599,550",
,-, -750, 10,-,"
 1,260.15
", 60.15, 75," 1,232.15"," 1,272.05"," 4,950",10550.00," 4,500", 0.10, 0.95, 750, -6.55,"

 0.15
",-, 48, 750, 750,
,-,-,-,-,"
							
							-
							
							",-," 4,950"," 1,154.30"," 1,217.75"," 4,950",10600.00, 75, 0.20, 0.35," 6,000", -24.70,"

 0.20
",-," 5,233"," -37,725"," 115,875",
,-,-,-,-,"
							
							-
							
							",-," 4,950"," 1,116.45"," 1,179.95"," 4,950",10650.00,-,-, 5.00," 6,675",-,"
							
								-
							
							
							
							",-,-,-," 3,525",
, 150, -75, 3,-,"
 1,139.60
", 122.35, 75," 1,082.30"," 1,099.75", 75,10700.00," 2,100", 0.25, 0.30, 525, -28.70,"

 0.25
",-," 12,547"," -101,250"," 159,675",
, 150,-,-,-,"
							
							-
							
							",-," 4,950"," 1,021.80"," 1,085.35"," 4,950",10750.00, 150, 0.10, 0.90," 4,500", -31.95,"

 0.55
",-, 40, -600," 1,650",
," 1,350", -300, 9,-,"
 931.75
", -83.30, 75, 982.30, 996.05, 75,10800.00," 7,575", 0.25, 0.30, 450, -33.95,"

 0.30
",-," 16,897"," -37,050"," 252,825",
,-,-,-,-,"
							
							-
							
							",-," 4,950", 918.10, 981.60," 4,950",10850.00, 75, 0.15, 0.30, 75, -36.85,"

 0.20
",-, 191, 900," 8,925",
, 525, -225, 6,-,"
 881.80
", -37.20, 75, 879.70, 896.55, 75,10900.00," 1,950", 0.15, 0.20, 825, -40.25,"

 0.15
",-," 13,304"," -66,750"," 103,350",
, 150,-, 1,-,"
 1,010.65
", 239.55, 75, 830.75, 850.65, 75,10950.00," 6,150", 0.10, 0.90, 150, -42.35,"

 1.00
",-, 240," -2,625"," 8,400",
," 4,425"," -4,800", 265,-,"
 810.90
", -5.60, 375, 780.40, 795.85, 75,11000.00," 2,250", 0.25, 0.30, 225, -47.90,"

 0.30
",-," 73,696"," -208,200"," 855,825",
, 675, -750, 30,-,"
 711.90
", -67.75," 4,950", 717.35, 746.95, 75,11050.00, 225, 0.30, 0.80, 300, -52.05,"

 0.35
",-, 749, -525," 11,550",
," 2,175"," -4,275", 179,-,"
 692.70
", -27.80," 4,950", 666.60, 693.90, 75,11100.00," 4,425", 0.20, 0.30," 5,775", -55.70,"

 0.30
",-," 26,108"," -60,525"," 158,925",
," 1,275"," -1,125", 47,-,"
 619.25
", -68.25," 4,950", 615.60, 648.80, 75,11150.00," 3,075", 0.25, 0.50, 75, -62.05,"

 0.35
",-," 1,081"," 6,075"," 16,200",
," 36,750"," -4,950"," 1,059",-,"
 588.80
", -49.45, 150, 592.45, 596.35, 75,11200.00," 3,375", 0.25, 0.35," 3,150", -66.75,"

 0.25
",-," 44,619"," -2,025"," 539,400",
," 3,675"," -1,200", 35,-,"
 533.45
", -66.20, 75, 518.05, 578.25, 75,11250.00," 1,200", 0.20, 0.55, 75, -72.45,"

 0.20
",-," 1,372"," -7,275"," 21,975",
," 39,075"," -38,400"," 1,169",-,"
 487.00
", -53.00, 75, 483.10, 488.80, 75,11300.00," 1,350", 0.40, 0.45," 3,150", -79.10,"

 0.40
",-," 56,691"," -190,125"," 359,700",
," 2,475"," -2,775", 109,-,"
 440.00
", -64.40, 75, 431.85, 444.35, 75,11350.00," 1,500", 0.50, 0.60, 375, -85.15,"

 0.55
",-," 2,193"," -11,850"," 26,400",
," 71,700"," -19,650"," 2,014",-,"
 390.00
", -69.55, 75, 387.00, 393.55, 150,11400.00," 1,275", 0.55, 0.60," 3,975", -91.35,"

 0.55
",-," 97,896"," 61,350"," 552,825",
," 5,775"," -3,075", 143,-,"
 351.85
", -82.65, 75, 335.60, 354.40, 75,11450.00, 375, 0.65, 0.75, 450, -99.15,"

 0.70
",-," 10,757"," 14,925"," 44,925",
," 68,850"," -102,975"," 5,620",-,"
 289.15
", -89.40, 75, 288.20, 290.75, 75,11500.00," 5,925", 0.70, 0.75," 1,125", -108.15,"

 0.70
",-," 246,533"," 629,175"," 1,504,575",
," 11,925"," -1,200", 235,-,"
 278.60
", -69.70, 75, 239.05, 250.20, 75,11550.00, 450, 0.95, 1.00," 12,000", -120.45,"

 0.95
",-," 22,786"," 45,075"," 78,375",
," 52,425"," -73,500"," 7,320",-,"
 190.05
", -115.15, 150, 188.25, 191.80, 75,11600.00," 2,025", 1.75, 1.80," 3,225", -133.65,"

 1.80
",-," 236,796"," 448,200"," 848,175",
," 9,225"," -3,750", 727,-,"
 141.00
", -134.45, 75, 142.70, 146.45, 75,11650.00, 375, 3.25, 3.40, 600, -146.80,"

 3.30
",-," 65,107"," 176,775"," 204,150",
," 289,125"," -109,125"," 44,825",-,"
 95.65
", -144.40, 225, 95.70, 97.25, 75,11700.00, 225, 7.60, 7.75, 75, -159.45,"

 7.65
",-," 417,654"," 979,275"," 1,362,900",
," 258,150"," 143,400"," 24,015",-,"
 53.20
", -155.80, 75, 52.55, 53.30, 75,11750.00, 75, 15.30, 15.60, 150, -171.30,"

 15.60
",-," 114,314"," 188,925"," 306,975",
," 1,310,250"," 517,800"," 230,969",-,"
 28.10
", -156.45, 375, 27.70, 28.20, 300,11800.00, 75, 34.15, 34.60, 75, -173.15,"

 34.35
",-," 475,168"," 506,775"," 1,014,375",
," 688,125"," 613,050"," 82,940",-,"
 11.85
", -154.50, 375, 11.80, 12.00, 225,11850.00, 75, 63.30, 64.60, 75, -172.90,"

 63.45
",-," 90,016"," 119,625"," 138,150",
," 2,388,225"," 1,936,650"," 407,634",-,"
 4.95
", -137.45, 75, 4.85, 4.95, 600,11900.00, 75, 101.10, 102.75, 300, -161.45,"

 101.95
",-," 315,233"," 346,575"," 400,275",
," 486,150"," 415,500"," 103,076",-,"
 2.90
", -120.95, 300, 2.80, 2.90, 300,11950.00, 525, 148.25, 160.65, 75, -165.95,"

 139.30
",-," 22,225"," 10,350"," 17,100",
," 4,904,925"," 3,418,950"," 669,243",-,"
 1.95
", -104.95," 1,500", 1.95, 2.00," 21,375",12000.00, 75, 196.15, 198.80, 675, -130.75,"

 198.40
",-," 135,849"," 47,625"," 120,300",
," 292,125"," 232,800"," 71,357",-,"
 1.30
", -91.95, 675, 1.25, 1.30, 300,12050.00, 75, 240.10, 245.30, 75, -150.75,"

 225.95
",-," 5,052"," 10,800"," 11,250",
," 1,794,300"," 1,223,175"," 341,280",-,"
 0.80
", -76.75," 2,625", 0.85, 0.90, 900,12100.00, 75, 293.25, 298.40, 150, -109.60,"

 295.60
",-," 11,996"," 22,425"," 27,075",
," 174,975"," 143,100"," 31,015",-,"
 0.80
", -65.90, 600, 0.75, 0.85, 375,12150.00, 75, 338.30, 356.20, 75, -228.95,"

 325.85
",-, 96, 450, 450,
," 2,862,375"," 1,882,800"," 316,347",-,"
 0.65
", -56.80," 12,225", 0.65, 0.70," 27,675",12200.00, 75, 399.05, 404.40, 75, -74.35,"

 402.95
",-," 1,607"," 3,900"," 12,150",
," 40,500"," 38,025"," 10,113",-,"
 0.55
", -50.40," 2,100", 0.55, 0.60," 4,200",12250.00, 75, 406.30, 469.20, 75,-,"
							
								-
							
							
							
							",-,-,-,-,
," 1,284,900"," 715,800"," 162,386",-,"
 0.40
", -42.20," 15,975", 0.40, 0.45," 3,900",12300.00," 4,950", 485.95, 511.50," 4,500", -25.30,"

 530.00
",-, 106, -225, 675,
," 40,125"," 30,150"," 2,668",-,"
 0.50
", -40.45, 225, 0.30, 0.45," 1,875",12350.00," 4,950", 503.25, 566.60," 4,950",-,"
							
								-
							
							
							
							",-,-,-,-,
," 1,162,875"," 378,075"," 132,929",-,"
 0.35
", -32.10," 12,825", 0.35, 0.40," 7,575",12400.00, 75, 556.55, 616.70," 4,950", -162.40,"

 597.90
",-, 7, 150, 150,
, 675,-,-,-,"
							
							-
							
							",-,-,-, 0.95," 4,575",12450.00, 75, 605.45, 668.75," 4,950",-,"
							
								-
							
							
							
							",-,-,-,-,
," 2,753,775"," 1,070,100"," 232,352",-,"
 0.40
", -25.90, 450, 0.35, 0.40," 25,050",12500.00, 75, 689.25, 719.20," 4,950", -39.65,"

 717.55
",-, 78, -675, 225,
," 2,175"," 2,175", 500,-,"
 0.50
", -25.20, 75, 0.25, 0.45, 75,12550.00," 4,950", 705.65, 769.15," 4,950",-,"
							
								-
							
							
							
							",-,-,-,-,
," 796,950"," 319,725"," 66,382",-,"
 0.20
", -20.40," 19,800", 0.15, 0.20," 12,750",12600.00," 4,950", 755.50, 819.05," 4,950",-,"
							
								-
							
							
							
							",-,-,-,-,
," 1,125"," 1,125", 33,-,"
 0.10
", -18.45," 3,450", 0.10, 0.50, 75,12650.00," 4,950", 805.45, 869.05," 4,950",-,"
							
								-
							
							
							
							",-,-,-,-,
," 361,800", -750," 32,424",-,"
 0.10
", -16.40," 20,475", 0.10, 0.15," 2,925",12700.00," 4,950", 854.90, 918.55," 4,950",-,"
							
								-
							
							
							
							",-,-,-,-,
