CALLS, ,PUTS
Chart,OI,Chng in OI,Volume,IV,LTP,Net Chng,BidQty,BidPrice,AskPrice,AskQty,Strike Price,BidQty,BidPrice,AskPrice,AskQty,Net Chng,LTP,IV,Volume,Chng in OI,OI,Chart
,-,-,-,-,"
							
							-
							
							",-," 4,950"," 1,948.40"," 2,539.20"," 1,200",9650.00," 12,600", 0.05, 0.15," 4,500", -4.85,"

 0.05
",-," 1,764"," -12,150"," 72,675",
,-,-,-,-,"
							
							-
							
							",-," 4,950"," 1,901.40"," 2,399.80"," 4,950",9700.00," 6,600", 0.05, 0.15, 900, -5.85,"

 0.10
",-, 991," 5,025"," 39,825",
,-,-,-,-,"
							
							-
							
							",-," 4,950"," 1,844.80"," 2,403.55"," 1,200",9750.00,-,-, 0.55," 7,575", -4.80,"

 1.80
",-, 3, 75," 2,325",
,-,-,-,-,"
							
							-
							
							",-," 4,950"," 1,816.40"," 2,299.75"," 1,200",9800.00," 2,025", 0.10, 0.20," 2,925", -7.70,"

 0.10
",-," 1,684"," -5,925"," 36,450",
,-,-,-,-,"
							
							-
							
							",-," 4,950"," 1,771.70"," 2,296.20"," 1,200",9850.00,-,-, 4.20," 2,475", -3.00,"

 5.00
",-, 1, 75," 1,650",
,-,-,-,-,"
							
							-
							
							",-," 4,950"," 1,727.60"," 2,199.90"," 2,025",9900.00," 4,425", 0.10, 0.15," 8,175", -9.50,"

 0.10
",-," 2,021"," -53,100"," 45,450",
,-,-,-,-,"
							
							-
							
							",-," 4,950"," 1,668.00"," 2,178.65"," 4,950",9950.00," 5,475", 0.15, 0.20," 5,475", -4.70,"

 0.30
",-," 11,424"," 12,600"," 12,900",
,-,-,-,-,"
							
							-
							
							",-," 4,950"," 1,601.40"," 2,099.80"," 4,950",10000.00," 65,025", 0.05, 0.10," 1,200", -11.50,"

 0.05
",-," 10,751"," -152,775"," 347,475",
,-,-,-,-,"
							
							-
							
							",-," 4,950"," 1,579.30"," 1,964.35"," 4,950",10050.00," 4,575", 0.05, 0.30, 75, -0.40,"

 0.05
",-, 249," 8,550"," 8,550",
,-,-,-,-,"
							
							-
							
							",-," 4,950"," 1,501.60"," 1,999.80"," 4,950",10100.00,-,-, 10.70," 56,925",-,"
							
								-
							
							
							
							",-,-,-," 21,225",
,-,-,-,-,"
							
							-
							
							",-," 4,950"," 1,491.30"," 1,817.95"," 4,950",10150.00," 4,500", 0.05, 0.45, 75, -0.80,"

 0.05
",-, 120," 4,500"," 4,500",
, 525,-, 9,-,"
 1,591.55
", 14.55, 75," 1,579.50"," 1,592.10", 75,10200.00," 4,800", 0.10, 0.20, 900, -14.65,"

 0.15
",-," 3,181"," -29,475"," 81,000",
,-,-,-,-,"
							
							-
							
							",-," 4,950"," 1,370.40"," 1,724.90"," 4,950",10250.00," 18,000", 0.05, 0.50, 750,-,"
							
								-
							
							
							
							",-,-,-,-,
,-,-,-,-,"
							
							-
							
							",-," 4,950"," 1,250.15"," 1,799.80"," 4,950",10300.00," 20,775", 0.05, 0.10," 1,200", -16.50,"

 0.05
",-," 1,340"," -21,225"," 48,000",
,-,-,-,-,"
							
							-
							
							",-," 4,950"," 1,314.60"," 1,589.30"," 4,950",10350.00," 22,650", 0.05, 0.50," 1,500", -2.75,"

 0.30
",-, 33, 900, 975,
,-,-,-,-,"
							
							-
							
							",-," 4,950"," 1,201.10"," 1,699.80"," 4,950",10400.00," 1,350", 0.10, 0.15, 825, -19.95,"

 0.10
",-," 3,354"," -13,425"," 74,550",
,-,-,-,-,"
							
							-
							
							",-," 4,950"," 1,198.00"," 1,480.95"," 4,950",10450.00," 27,000", 0.05, 0.60, 600,-,"
							
								-
							
							
							
							",-,-,-,-,
, 75,-,-,-,"
							
							-
							
							",-," 4,950"," 1,099.20"," 1,599.80"," 4,950",10500.00," 25,800", 0.10, 0.15, 450, -22.95,"

 0.10
",-," 21,050"," -239,475"," 597,225",
,-, -750, 10,-,"
 1,260.15
", 60.15, 75," 1,225.65"," 1,267.95", 75,10550.00," 4,500", 0.10, 0.80," 4,800", -6.55,"

 0.15
",-, 48, 750, 750,
,-,-,-,-,"
							
							-
							
							",-," 4,950"," 1,154.30"," 1,217.75"," 4,950",10600.00, 675, 0.15, 0.30, 225, -24.75,"

 0.15
",-," 5,236"," -37,725"," 115,875",
,-,-,-,-,"
							
							-
							
							",-," 4,950"," 1,116.45"," 1,179.95"," 4,950",10650.00,-,-, 5.00," 6,675",-,"
							
								-
							
							
							
							",-,-,-," 3,525",
, 150, -75, 3,-,"
 1,139.60
", 122.35," 4,950"," 1,071.60"," 1,092.20", 75,10700.00," 1,050", 0.25, 0.30, 150, -28.70,"

 0.25
",-," 12,571"," -100,500"," 160,425",
, 150,-,-,-,"
							
							-
							
							",-," 4,950"," 1,021.80"," 1,085.35"," 4,950",10750.00, 150, 0.10, 0.90," 4,500", -31.95,"

 0.55
",-, 40, -600," 1,650",
," 1,350", -300, 9,-,"
 931.75
", -83.30," 4,950", 968.60, 992.25, 75,10800.00," 6,825", 0.25, 0.35," 2,775", -33.90,"

 0.35
",-," 16,970"," -41,850"," 248,025",
,-,-,-,-,"
							
							-
							
							",-," 4,950", 918.10, 981.60," 4,950",10850.00, 75, 0.15, 0.30, 75, -36.85,"

 0.20
",-, 191, 900," 8,925",
, 525, -225, 6,-,"
 881.80
", -37.20," 4,950", 867.40, 892.20, 75,10900.00, 225, 0.20, 0.35, 450, -40.15,"

 0.25
",-," 13,341"," -66,150"," 103,950",
, 150,-, 1,-,"
 1,010.65
", 239.55, 75, 825.65, 842.75, 75,10950.00," 6,150", 0.10, 0.85, 150, -42.35,"

 1.00
",-, 240," -2,625"," 8,400",
," 4,200"," -5,025", 269,-,"
 788.00
", -28.50, 225, 778.50, 792.05, 75,11000.00," 1,275", 0.35, 0.40, 300, -47.85,"

 0.35
",-," 74,219"," -233,025"," 831,000",
, 675, -750, 30,-,"
 711.90
", -67.75," 4,950", 717.35, 742.65, 75,11050.00, 225, 0.30, 0.75, 75, -52.05,"

 0.35
",-, 749, -525," 11,550",
," 2,175"," -4,275", 179,-,"
 692.70
", -27.80," 4,950", 666.60, 687.85, 75,11100.00, 75, 0.35, 0.45, 225, -55.75,"

 0.25
",-," 26,304"," -74,325"," 145,125",
," 1,275"," -1,125", 47,-,"
 619.25
", -68.25," 4,950", 615.60, 642.75, 75,11150.00, 150, 0.25, 0.85, 75, -62.20,"

 0.20
",-," 1,083"," 6,750"," 16,875",
," 36,750"," -4,950"," 1,073",-,"
 583.65
", -54.60, 150, 584.35, 588.55, 75,11200.00, 300, 0.40, 0.45," 4,800", -66.60,"

 0.40
",-," 44,818"," -12,975"," 528,450",
," 3,675"," -1,200", 35,-,"
 533.45
", -66.20, 75, 516.05, 578.25, 75,11250.00," 1,200", 0.20, 0.55, 75, -72.45,"

 0.20
",-," 1,372"," -7,275"," 21,975",
," 40,500"," -36,975"," 1,197",-,"
 484.40
", -55.60, 75, 477.45, 484.70, 75,11300.00," 10,650", 0.35, 0.45," 1,950", -79.05,"

 0.45
",-," 56,913"," -200,550"," 349,275",
," 2,475"," -2,775", 109,-,"
 440.00
", -64.40, 75, 425.90, 438.30, 75,11350.00, 225, 0.30, 0.90, 225, -85.15,"

 0.55
",-," 2,213"," -11,550"," 26,700",
," 71,625"," -19,725"," 2,020",-,"
 385.00
", -74.55, 75, 379.70, 388.25, 150,11400.00," 2,175", 0.60, 0.65, 450, -91.30,"

 0.60
",-," 98,358"," 51,750"," 543,225",
," 5,775"," -3,075", 143,-,"
 351.85
", -82.65, 225, 329.00, 356.35, 75,11450.00, 300, 0.70, 0.80, 225, -99.05,"

 0.80
",-," 10,791"," 14,625"," 44,625",
," 67,500"," -104,325"," 5,658",-,"
 280.90
", -97.65, 75, 281.05, 286.35, 75,11500.00," 1,575", 0.90, 0.95," 5,100", -107.90,"

 0.95
",-," 248,433"," 602,475"," 1,477,875",
," 11,925"," -1,200", 240,-,"
 237.70
", -110.60, 75, 230.80, 262.60, 75,11550.00, 225, 0.95, 1.05, 225, -120.40,"

 1.00
",-," 23,101"," 49,950"," 83,250",
," 52,575"," -73,350"," 7,367",-,"
 182.05
", -123.15, 225, 181.90, 186.80, 75,11600.00," 3,375", 1.65, 1.75, 525, -133.65,"

 1.80
",-," 240,618"," 446,550"," 846,525",
," 9,975"," -3,000", 729,-,"
 151.15
", -124.30, 375, 126.40, 144.90, 75,11650.00, 450, 3.40, 3.55, 150, -146.70,"

 3.40
",-," 66,550"," 166,350"," 193,725",
," 296,850"," -101,400"," 46,008",-,"
 91.05
", -149.00, 75, 88.15, 89.35, 75,11700.00, 225, 7.85, 8.00," 1,800", -159.15,"

 7.95
",-," 426,225"," 1,026,675"," 1,410,300",
," 254,100"," 139,350"," 25,698",-,"
 48.65
", -160.35, 150, 48.00, 48.65, 75,11750.00, 75, 16.20, 16.35, 75, -170.55,"

 16.35
",-," 119,525"," 202,200"," 320,250",
," 1,354,725"," 562,275"," 241,832",-,"
 23.10
", -161.45, 150, 23.00, 23.15, 300,11800.00, 525, 37.10, 37.65, 75, -170.50,"

 37.00
",-," 483,384"," 527,925"," 1,035,525",
